original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
"Missing , at least this season , will be the disabled boy character Bran Stark and his mute guardian Hodor .","At least this season, the character of disabled boy Bran Stark and his silent guardian Hodor.",0,1787,@@4678353,disabled,pk,0.89777327,True
"On June 6 , a saddening and heartbreaking tragedy took place in Hong Kong , as an 80-year-old man strangled his chronically ill and disabled wife to death and then turned himself in to the police .","On June 6, a sad and heartbreaking tragedy took place in Hong Kong, while a man of 80 years strangled his chronic and disabled wife to death, then went to the police.",0,7857,@@19001548,disabled,hk,0.9378016,True
PIE replaces the common law action whereby owners can quickly and easily reclaim their property against an unlawful occupier ( what lawyers call the rei vindicatio ) . Ownership in terms of this common law remedy was a very powerful right that trumped other considerations such as the vulnerable circumstances of occupiers and their interest in protecting the space they call home .,Pie replaces the action in Common Law with which the owners can quickly and easily recover their goods against an illegal occupant (which lawyers call Vindicatio). The property in terms of Common Law appeals was a very powerful right which prevented other considerations such as the vulnerable circumstances of the occupants and their interest in protecting the space they call.,0,6679,@@2747656,vulnerable,za,0.89912784,True
"The main target was small to medium businesses using cheap and vulnerable software to build their websites , which often left plenty of "" back doors "" for hackers .","The main target was small and medium -sized businesses using cheap and vulnerable software to create their websites, which has often left many ""rear doors"" for pirates.",0,4499,@@613914,vulnerable,nz,0.84596753,True
""" The possibility that survey respondents are reporting sexual partners outside the sample frame of the survey , including partners outside the general U.S. household population ( for example , prison , military , homeless , commercial sex workers , partners in other countries ) . ""","""The possibility that respondents to the survey report sexual partners outside the sample of the investigation, including partners outside the general population of American households (for example, prison, soldiers, homeless, business workers, partners from other countries).""",0,4378,@@2390800,homeless,us,0.94654334,True
A total of 960 children from poor families in Kuala Lumpur and Putrajaya received cash packets and shopping coupons in conjunction with the ' Jom Shopping Raya 2017 ' programme organised by the Federal Territories Foundation today . --fotoBERNAMA,"In total, 960 children of poor families from Kuala Lumpur and Putrajaya received cash packages and shopping coupons jointly with the 2017 Jom Shopping Raya ""Jom Shopping program organized by the Federal Territories Foundation today. - Fotobernama",0,5449,@@18903251,poor-families,my,0.9362166,True
"The same Mahinda , who then clashed with a Governor to safeguard the people 's mandate , now appears for a Governor to our dismay . Wijetunga committed a folly through his attempt to cling to power in the Southern Provincial Council ignoring the people 's mandate . It was the South and this is the North . The North is not like the South . The entire world is looking at the happenings in the North . LTTE-led Tamil Diaspora is in need of taking Wigneswaran out . They have been planning to hold Gandhian style hartals in the Northern Province since then . When the Army is deployed to suppress these hartals , there will be clashes . If Tamil people are killed in these clashes , the international community can rationalize their engagement in safeguarding the Tamil people .","The same Mahinda, who then clashed with a governor to protect the mandate of the people, now appears for a governor to our large part. Wijétunga committed madness thanks to his attempt to cling to power to the Southern Provincial Council by ignoring the mandate of the people. It was the south and it is the north. The North is not like the South. The whole world looks at events in the North. The Tamil diaspora led by LTTE needs to remove Wigneswaran. Since then, they have been planning to hold Gandhian style Hartals in the northern province. When the army is deployed to remove these Hartals, there will be clashes. If the Tamils ​​are killed in these clashes, the international community can rationalize their commitment to the safeguard of the Tamil people.",0,2969,@@2656331,in-need,lk,0.9848141,True
"Jimi is loved by Lagosians ; only Jimi can give the National PDP a new lease of life , PDP as a political party is in need of a man without political , sociological and character baggage . PDP needsJimi Agbaje as national chairman .","Jimi is loved by Lagosians; Only Jimi can give the national PDP a new breath, the PDP as a political party needs a man without political, sociological and character baggage. PDP Needsjimi Agbaje as national president.",0,2716,@@13687825,in-need,ng,0.9584122,True
""" Our customers are our number one priority and providing them with the best shopping experience possible every time they shop at our stores is of the utmost importance to ? Aldi . With this in mind , we provide over 10,000 free car parking spaces across our 129 Irish stores , including designated spaces for disabled drivers and young families , so our customers can enjoy free parking when shopping at ? Aldi , "" the statement added .","""Our customers are our number one priority and offer them the best possible shopping experience each time they buy in our stores are the utmost importance for? Aldi. In this spirit, we provide more than 10,000 free parking spaces in our 129 Irish stores, including designated spaces for deactivated drivers and young families, so that our customers can enjoy the shopping"" statement.",0,6848,@@19827743,disabled,ie,0.9649628,True
"Directed by Debutante Sankalp Reddy , the film also stars Taapsee Pannu in the lead role . The 29-year-old actress will be seen portraying a refugee .","Directed by the beginner Sankalp Reddy, the film also features Taapsee Pannu in the main role. The 29 -year -old actress will be seen by depicting a refugee.",0,5093,@@15898413,refugee,in,0.9684812,True
"Leaders have ascended into office on the back of youth support and vigour . Often , they promise outlandish solutions to youth problems , but predictably fail to deliver when time comes . This has created a vicious cycle of use-and-dump , culminating in youth delinquency , hopelessness , political hooliganism and money politics . These youths , on realising that most promises are vague and fake , resort to demanding money in exchange for votes -- and this heralds a big quagmire where politicians are bled dry during elections .","The leaders are mounted according to the back of the support and the vigor of young people. Often, they promise bizarre solutions to youth problems, but fail to deliver predictably when time happens. This created a vicious circle of use and dump, culminating in the delinquency of young people, despair, political hooliganism and monetary policy. These young people, realizing that most of the promises are vague and false, use demanding money in exchange for votes - and this announces a big quagmire where politicians are dry during the elections.",0,2202,@@24278263,hopeless,ke,0.90785193,True
"In Congress , where Obama was to deliver his State of the Union address Tuesday evening , 135 Democrats including members of party leadership signed a letter calling for raids targeting immigrants to stop immediately .","In the Congress, where Obama was to give his speech on the state of the union on Tuesday evening, 135 democrats, including members of the party leadership, signed a letter calling for raids aimed at immigrants to stop immediately.",0,1376,@@10058915,migrant,pk,0.95546544,True
"He stressed for extricating the poorest from the poverty cycle and said that the government had launched a major drive against poverty , including the Benazir Income Support Programme , which was supporting millions of poor families across the country .","He stressed that he had extracted the poorest from the poverty cycle and said that the government had launched a major impact on poverty, including the Benazir income support program, which supported millions of poor families across the country.",1,8495,@@4567045,poor-families,pk,0.924278,True
"Smashing and crashing into other girls on a roller skating rink might not be everyone 's cup of tea , but for a group of Timaru women , the fun of roller derby thrills them to the core .","Scashing and crash on other girls on a roller skating rink may not be the tea cup of everyone, but for a group of Timaru women, the pleasure of roller derby makes them vibrate in the heart.",0,8233,@@576976,women,nz,0.90068424,True
Renowned Neurosurgeon and U.S. Housing and Urban Development ( HUD ) Secretary Ben Carson is being berated for describing slaves as immigrants .,"The secretary of neurosurgian of neurosurgeons and American urban development (HUD), Ben Carson, is reprimanded to describe slaves as immigrants.",0,5703,@@17286081,migrant,ng,0.9433384,True
"Nearby is Time Can Be A Villain Or A Friend by Hank Willis Thomas . It is an appropriated image from a 1984 edition of Ebony Magazine , which shows an imagined version of how Michael Jackson might look like in the year 2000 . At first , the fact that they got it so hopelessly wrong is funny , and then it is n't .","Nearby, time can be a villain or a friend of Hank Willis Thomas. This is an appropriate image of an edition of 1984 of Ebony magazine, which shows an imaginary version of the way Michael Jackson could look like in the year 2000. At first, the fact that they were so desperately false is funny, and then this is not the case.",0,974,@@25396513,hopeless,gb,0.79189825,True
"And so Parker had to get low and dirty with Whyte . It was n't his style . He looked hopelessly lost for large chunks of the middle part of the fight . His eyes pleaded with his corner as if to say : ? "" Why did you make me do this ? "" He looked betrayed .","And so Parker had to become low and sali with Whyte. It was not his style. He looked desperately lost for large pieces of the median part of the fight. His eyes begged his corner as if to say:? ""Why did you do that doing this?"" He looked betrayed.",0,7059,@@25970169,hopeless,nz,0.93872476,True
"Sze Lai-shan , from the Society for Community Organization which organised the protest , said the Financial Secretary Paul Chan Mo-po should offer relief measures to help poor families in his budget next week .","Sze Lai-Shan, from Society for Community Organization, who organized the demonstration, said that financial secretary Paul Chan Mo-Po should offer rescue measures to help poor families in his budget next week.",0,1539,@@23325397,poor-families,hk,0.86789656,True
"- he is typical of many autocratic business owners who achieve some success as command/control , hire/fire operators but are hopeless when it comes to running a substantial delegated business or the nuanced trade-offs of political direction , decision and judgment .","- There are typical many owners of autocratic companies who succeed as command / control, hiring / fire, but are hopeless in the management of a substantial delegated company or nuanced compromises of political orientation, decision and judgment.",0,4714,@@7737960,hopeless,nz,0.75813377,True
"The meeting highlighted the importance of the cooperation between ISSF and IPC , in order to further develop the sport among disabled athletes and promote inclusion in the 2020 Para Olympics .","The meeting stressed the importance of cooperation between ISSF and IPC, in order to further develop sport among disabled athletes and to promote inclusion in the para 2020 Olympic Games.",0,1848,@@1943447,disabled,gh,0.9860215,True
Practical ways to open the doors wider for our disabled,Practical ways to open wider doors for our disabled,1,6284,@@973495,disabled,lk,0.9867828,True
"Goldrick-Rab said more private charities or businesses should get involved with housing . She cited the Southern Scholarship Foundation in Florida , which for over 60 years has provided rent-free housing to homeless college students .","Goldrick-Rab said more charity or private companies should get involved in housing. She cited the Southern Scholarship Foundation in Florida, which for over 60 years has provided unlocked accommodation to homeless students.",0,1148,@@19174743,homeless,us,0.9638823,True
"What do your folks think about having a celebrity in the family ? Well , I was n't always an entertainer . I was with Correctional Services for 16 years , working with refugees before switching over to Regular Forces . Apart from job stability , I also liked the fact that I was a minority on the frontlines . But then I quit in 2005 after I was offered a speaking role in a Jackie Chan movie , Rob-B-Hood . It was an opportunity I could n't turn down -- he 's a cultural hero !","What do your people think of having a celebrity in the family? Well, I was not always an artist. I was with correctional services for 16 years, working with refugees before moving on to the regular forces. In addition to the stability of employment, I also liked the fact that I was a minority on the fronts. But then, I left in 2005 after I offered a role of speech in a film by Jackie Chan, Rob-B-Hood. It was an opportunity that I could not refuse - it is a cultural hero!",0,4923,@@4214336,refugee,hk,0.9384829,True
"The United Nations has also indicated that Somalia may be on the verge of its second major famine in six years . The number of drought-related deaths has increased recently , with the number of people in need of food aid rising to 6.2 million from 5 million in September 2016 . The reports also have it that some 363,000 children are suffering from acute malnourishment . The first drought in 2011 claimed the lives of some 260,000 people , with half of the deaths coming before the official declaration of famine .","The United Nations also said that Somalia could be on the verge of its second major famine in six years. The number of deaths linked to drought has recently increased, the number of people needing food aid going to 6.2 million compared to 5 million in September 2016. Reports also indicate that some 363,000 children suffer from acute malnutrition. The first drought in 2011 cost around 260,000 people with half of the deaths before the official famine declaration.",0,7929,@@16726305,in-need,ng,0.9709121,True
- The qualification for the senior citizen and disabled persons rates rebate maximum monthly household income is increased from the current R12 000 to R15 000,- The qualification for the senior citizen and disabled persons rates rebate maximum monthly household income is increased from the current R12 000 to R15 000,0,5242,@@8019312,disabled,za,0.7369671,False
The United Nations and its offices for protecting human rights and refugees have suffered severely from the hostility and neglect of recalcitrant governments in 2015 .,The United Nations and its offices to protect human rights and refugees seriously suffered from the hostility and neglect of recalcitrant governments in 2015.,0,5834,@@7432838,refugee,us,0.97794425,True
providing support to parents in need of assistance .,Provide support from parents who need help.,0,3581,@@19730188,in-need,jm,0.8487824,True
"Rizvi said that the panel received the complaint about trafficking of women belonging to poor families from Telangana , Maharashtra , Uttar Pradesh and Delhi on September 15 .","Rizvi said the panel had received the complaint concerning the traffic of women belonging to poor families in Telangana, Maharashtra, Uttar Pradesh and Delhi on September 15.",0,5201,@@20654375,women,in,0.88787365,True
""" The change in the new arrivals figure ... is due , in large part , to the additional estimated 35,000 new arrivals settling in the two refugee camps , which was not reported in the last situation report , "" the Inter-Sector Coordination Group of aid agencies said in a statement .","""The change in the figure of newcomers ... is due, in large part, to the 35,000 new additional arrivals in the two refugee camps, which has not been reported in the last situation report,"" the intercectoral coordination group said in a statement.",0,6206,@@20760715,refugee,bd,0.9266933,True
"Fukami listed other courses offered at the U of C that interactive studying methods can help students solidify concepts , including ANTH 331 : Sex and Gender . He is offering his services to anyone in need of a study buddy .","Fukami has listed other courses offered to the C of C of C from which interactive study methods can help students solidify concepts, including Anth 331: Sex and Gender. He offers his services to anyone needing a study boyfriend.",0,3510,@@16680283,in-need,ca,0.92588484,True
"Babu suffers from GB syndrome , a condition in which the body 's immune system attacks the peripheral nervous system . The condition has rendered him physically disabled and he can no longer walk without help .","Babu suffers from GB syndrome, a condition in which the body's immune system attacks the peripheral nervous system. The condition made him physically disabled and he can no longer walk without help.",0,426,@@17711095,disabled,sg,0.9981198,True
"Jiverly Antares Wong , 42 , a Vietnamese immigrant , killed 13 people and wounded four before committing suicide at the American Civic Association immigration centre in Binghampton , New York on April 3 , 2009 . He had fired 98 shots from two handguns in about a minute .","Jiverly Antares Wong, 42, Vietnamese immigrant, killed 13 people and injured four before committing suicide at the American Civic Association Immigration Center in Binghampton, New York on April 3, 2009. He had drawn 98 shots from two handguns in about a minute.",0,5158,@@9362883,immigrant,nz,0.98908436,True
"Describing the situation in Kanakarayankulam in the Vanni , an area that was severely affected by the armed conflict , Mr Ananthan said "" there are more than 500 people in need of housing in this area , "" adding , "" They are disabled as well . It has been six years since the three-decade war came to an end . ""","Describing the situation in Kanakarayankulam in Vanni, an area that was seriously affected by the armed conflict, Mr. Ananthan said that ""there are more than 500 people who need housing in this area"", adding "", they are also handicapped.",0,2483,@@3036206,disabled,lk,0.86372036,True
"If you stumbled upon this using the Google search engine or any other search engines other than Yahoo , then this article will reflect Yahoo 's trouble 's and decline on the World Wide Web . Yahoo has just announced that it will about half its stake in the Chinese e-commerce group Alibaba for about $7.1 billion . Why is Yahoo so in need of cash ? Let 's delve into it shall we ?","If you came across this using the Google search engine or any other search engine other than Yahoo, this article will reflect problems and decline Yahoo problems on the World Wide Web. Yahoo has just announced that it will be about half of its participation in the Chinese electronic commerce group Alibaba for around $ 7.1 billion. Why does Yahoo need so much money? Leave it, are we going?",0,3550,@@924781,in-need,sg,0.929073,True
Teenaged Syrian refugee named UNICEF first goodwill envoy <h> Email to Friend,Syrian refugee teenager named Unicef ​​First Goodwill sent <h> email to friend,0,577,@@19062176,refugee,hk,0.95299345,True
"According to the National Road Safety Commission , 22 percent of fatalities on the roads are caused by such broken-down and disabled vehicles .","According to the National Road Safety Commission, 22% of road deaths are caused by such broken and disabled vehicles.",0,2578,@@14667960,disabled,gh,0.960708,True
"Poor , we are dependent on their benevolence , vulnerable to expensive debt and an easy dumping ground .","Poor, we depend on their benevolence, vulnerable to costly debt and an easy dumping ground.",0,4119,@@23000626,vulnerable,ke,0.9759768,True
"The Monroe nonprofit , known for its work serving the homeless , has seen 50,000 visitors since the Drop-In Center on Sams Street opened in 2005 , according to the organization 's 2017 annual report .","The non-profit organization in Monroe, known for its work in the service of the homeless, saw 50,000 visitors since the reception center on rue Sams opened its doors in 2005, according to the annual report of the 2017 organization.",0,1253,@@25147138,homeless,us,0.88534117,True
""" This is an alarming fact given these companies have run into more specific business issues like unfulfilled client payments and liability in the past 12 months , "" noted Hamann . "" Operating with only basic , mandated levels of insurance leaves SMEs vulnerable and susceptible to risk brought about by more specific but equally common business issues . ""","""This is an alarming fact given that these companies have encountered more specific commercial problems such as payments and responsibility of unattended customers in the last 12 months,"" noted Hamann. ""Operating with only basic and compulsory insurance levels leaves SMEs vulnerable and sensitive to the risks caused by more specific but just as common commercial problems.""",0,144,@@15566322,vulnerable,hk,0.871534,True
Militias in Libya have taken advantage of the situation to make money . Most refugees and migrants from West Africa have been arrested and sold off in slave markets in Libya .,The militias in Libya took advantage of the situation to earn money. Most refugees and migrants from West Africa were arrested and sold on slave markets in Libya.,0,7348,@@21946679,migrant,ke,0.96593714,True
Americans are more likely to die from their clothes than die by an attack from a terrorist immigrant,Americans are more likely to die from their clothes than to die by an attack by a terrorist immigrant,0,1525,@@16688422,immigrant,ng,0.9976515,True
"The organization will also bring in expertise from abroad to work in hospitals in the two regions . Hospitals that will benefit from Operation Upendo 's generous support include St. John 's Hospital in Lugarawa village in Njombe Region and in Ruvuma Region , Litembo Hospital in Litembo village , Lituhi Hospital in Lituhi village and Ruanda Hospital in Ruanda village will also benefit . Others are Mpapa Health Centre in Mpapa village and the numerous dispensaries in Ruvuma Region in need of improvement .","The organization will also bring expertise from abroad to work in hospitals in the two regions. Hospitals which will benefit from the generous support of Operation Upenden include the St. John's hospital in the village of Lugarawa in the Njombe region and in the Ruvuma region, the Litembo hospital in the village of Litembo, Lituhi hospital in the village of Lituhi and Ruanda Hospital in the village of Ruanda will also benefit from it. Others are the MPAPA health center in the village of Mpapa and the many dispensaries in the Ruvuma region who need improvement.",0,6296,@@1827473,in-need,tz,0.9744108,True
"After that , she decided that she would not continue with a collection drive as it was cumbersome and decided to look for a single sponsor . But soon , cash-rich people started approaching her and gave her money to build shelters for the homeless .","After that, she decided that she would not continue with a collection collection because she was heavy and decided to look for a single sponsor. But soon, people rich in cash began to approach her and gave her money to build shelters for the homeless.",1,6049,@@21894929,homeless,sg,0.9138967,True
"By continuing to use this site you consent to the use of cookies on your device as described in our Cookie Policy unless you have disabled them . You can change your Cookie Settings at any time but parts of our site will not function correctly without them . <h> Locals live in fear in Naxal-affected Pandra village , deprived of basic facilities <h> Locals live in fear in Naxal-affected Pandra village , deprived of basic facilities","By continuing to use this site, you consent to the use of cookies on your device as described in our cookie policy, unless you have disabled them. You can change your cookie settings at any time, but some parts of our site will not work properly without them. <h> The inhabitants live in fear in the village of Pandra affected by Naxal, deprived of basic features <h> residents live in fear in the village of Pandra touched by Naxal, deprived of basic features",0,7500,@@25197707,disabled,in,0.9777295,True
"MWC 's Mr Yeo urges the authorities to gradually ease the restrictions implemented in the wake of the riot . He says : "" This will truly demonstrate the trust we have in the community and also our migrant workers . ""","Mr. Yeo de MWC urges the authorities to gradually reduce the restrictions implemented in the wake of the riot. He says: ""It will really demonstrate the confidence we have in the community and also our migrant workers.""",0,7766,@@4816227,migrant,sg,0.9432377,True
He said the farmers felt hopeless and desperate especially for those who already had their farms demolished by the authorities .,"He said that farmers felt desperate and desperate, especially for those who had already demolished their farms by the authorities.",0,2707,@@4679752,hopeless,my,0.9180929,True
"The question is what is to be done about it , including ensuring police do not withdraw gender violence complaints given that the law allows them to continue investigating independently . On Friday , Mbalula and acting national police commissioner Lieutenant-General Lesetja Mothiba are to launch what is called the "" action indaba on gender-based violence and protection of vulnerable groups "" at the Eldorado police station in Gauteng .","The question is what to be done on this subject, in particular by ensuring that the police do not withdraw complaints of violence between the sexes since the law allows them to continue to investigate independently. On Friday, Mbalila and the acting national commissioner, the lieutenant-general, Lestja Mothiba, must launch what is called ""the Indaba action on violence and the protection of vulnerable groups"" to the Eldorado police station in Gauteng.",0,2050,@@19953169,vulnerable,za,0.9327802,True
"So far , 420 people who work in catechesis have signed up , coming from professions and countries all over the world . Archbishop Fisichella , Baroness Sheila Hollins of the Pontifical Commission for the Protection of Minors , and representatives from dioceses around the world will present methods for the catechesis of disabled people . Participants will also have an audience with Pope Francis on day two of the event , demonstrating the Pope 's keen interest in the topic .","Until now, 420 people who have worked in catechesis have registered themselves from professions and countries around the world. Archbishop Fisichella, the Sheila Hollins baroness of the Pontifical Commission for the Protection of Minors, and representatives of dioceses around the world will present methods for the catechesis of disabled people. Participants will also have an audience with Pope Francis on the second day of the event, demonstrating the Pope's lively interest in the subject.",0,1223,@@21206876,disabled,my,0.9825631,True
"It said pregnant women should not travel to any area with Zika . If they must travel to or live in one of these areas , "" talk to your healthcare provider first and strictly follow steps to prevent mosquito bites , "" the US health agency said . <h> ADVERTISEMENT","He said pregnant women should not travel in any area with Zika. If they have to go or live in one of these areas, ""speak first to your health care provider and strictly follow the steps to prevent mosquito bites,"" said the American health agency. <h> Advertising",0,5861,@@13606759,women,jm,0.9860023,True
"An emergency alert was sent out by Santa Clara County Wednesday . The Public Health Department says the victims are a 72-year-old man and an 87-year-old woman . One died in a car , and the other was homeless .","An emergency alert was sent Wednesday by the County of Santa Clara. The Department of Public Health says the victims are a 72 -year -old man and an 87 -year -old woman. One died in a car, and the other was homeless.",0,6458,@@19104092,homeless,us,0.9783251,True
"A new in-depth Amnesty International study reveals at least 4,000 women are forced to leave Ireland for abortions each year , with many resorting to dangerous DIY options . Radhika Sanghani reports","A new in -depth international study of amnesty reveals that at least 4,000 women are forced to leave Ireland for abortions each year, with a lot of use of dangerous DIY options. Radhika Sanghani Reports",0,6381,@@3339776,women,gb,0.992931,True
The reasons why are the same reasons why anybody else can become homeless .,The reasons are the same reasons why someone else can become homeless.,0,1796,@@2914433,homeless,ca,0.9672091,True
"More than 2.4 million people in Libya are in need of humanitarian assistance , the UN said on Friday . <h> Related stories : <h> More from this Category :","Friday, more than 2.4 million people in Libya need humanitarian assistance, said the UN. <h> Related stories: <h> More of this category:",0,510,@@13990303,in-need,ph,0.9521291,True
Short-term assistance for those left vulnerable,Short -term assistance for those who remain vulnerable,0,3283,@@20988712,vulnerable,my,0.92267114,True
"I must agree that the JCF appears to be in an abysmal state , with glaring leadership deficiencies , but perception is not always reality . The police force is definitely in need of modernisation in order to become more dynamic ; not just to annihilate the crime monster , but also to evolve into an effective world-class organisation .","I must agree that the JCF seems to be in a terrible state, with flagrant leadership deficiencies, but perception is not always reality. Police forces certainly need modernization to become more dynamic; Not only to destroy the crime monster, but also to evolve towards an effective world class organization.",0,4432,@@4640888,in-need,jm,0.94580066,True
"The scope of Trump 's revamped ban , signed in early March , was toned down from its original version in January , which blocked travelers from seven-majority Muslim countries , including Iraq , as well as all refugees .","The extent of Trump's revamped ban, signed in early March, was attenuated from its original version in January, which blocked travelers from Muslim countries of seven majority, including Iraq, as well as all refugees.",0,890,@@18463827,refugee,pk,0.9408568,True
"? Farmers are vulnerable , and it is therefore important to be prepared at household level and , through community involvement , to curb this violent onslaught . One of the pillars for community participation in rural safety is the implementation of the Rural Safety Strategy . Becoming more proactive means that the individual and the community must be ready and prepared for any event and this is only possible when farmers and farm workers are involved in the structures of organised agriculture. ?","? Farmers are vulnerable, and it is therefore important to prepare for household level and, by community participation, to slow down this violent assault. One of the pillars of community participation in rural security is the implementation of the rural safety strategy. Becoming more proactive means that the individual and the community must be ready and prepared for any event and this is only possible when farmers and agricultural workers are involved in the structures of organized agriculture. ?",0,933,@@21390657,vulnerable,ke,0.9651993,True
"AS the country observes March as Endometriosis Month , co-founder of the Better Awareness and Support for Endometriosis ( BASE ) Foundation , Shauna Fuller-Clarke , is urging employees and school administrators to become more sensitive to and supportive of the approximately 100,000 women and students grappling with the disease locally .","As the country observes March as a month of endometriosis, the co-founder of the better sensitivity and support to endometriosis (base) Foundation, Shauna Fuller-Clarke, urges employees and school administrators to become more sensitive and support around 100,000 women and students with locally.",0,738,@@4621993,women,jm,0.91706663,True
"US federal district judge Darrin Gayles halted their deportation hours after lawyers filed a class action lawsuit against the government that alleged the Somalian immigrants were held in "" inhumane conditions "" on the airplane and faced heightened danger in Somalia because of subsequent media attention . <h> Somalis were shackled for nearly 48 hours on failed US deportation flight","The judge of the American federal district, Darrin Gayles, interrupted the hours of deportation after the lawyers filed a collective appeal against the government which claimed that Somali immigrants had been detained in ""inhuman conditions"" on the plane and were confronted with an increased danger in Somalia due to the attention of the subsequent media. <h> The Somalians were chained for almost 48 hours on an American expulsion flight failed",0,3477,@@22332218,immigrant,gb,0.9249861,True
"George Okoth-Obbo , the number two official at the UN 's refugee agency ( UNHCR ) , said yesterday that food and clothing was needed for the 1.4 million in Kasai who have fled their homes in violence that has killed more than 3,000 people .","George Okoth-Obbo, the second manager of the United Nations refugee agency (UNHCR), said yesterday that food and clothes were necessary for the 1.4 million Kasai who fled their homes in violence that killed more than 3,000 people.",0,7453,@@20218447,refugee,in,0.9701307,True
""" We hope that the review spearheaded by the Department of Finance will lead to the resolution of the contentious issues that have clearly prevented companies from applying under the REIT law . REITs should unlock the potential not just of the real estate sector , but also various infrastructure projects that are in need of significant funding and critical to the country 's economic growth , "" Sicat said .",""" We hope that the review spearheaded by the Department of Finance will lead to the resolution of the contentious issues that have clearly prevented companies from applying under the REIT law . REITs should unlock the potential not just of the real estate sector , but also various infrastructure projects that are in need of significant funding and critical to the country 's economic growth , "" Sicat said .",0,4730,@@13559615,in-need,ph,0.6028261,False
Video that emerged last month showing men being sold as slaves sent shockwaves around the world . But humanitarian and migrants groups say this is something that 's been going on for years .,A video that emerged last month showing men sold like slaves sent shock waves worldwide. But humanitarian and migrant groups say it’s something that has been going on for years.,0,1531,@@22143637,migrant,ng,0.92732203,True
"The vast majority of Syrian refugees have gone to Lebanon , Jordan , Iraq and Turkey , which Awad said "" are putting us all to shame "" with their support for homeless Syrian families .","The vast majority of Syrian refugees went to Lebanon, Jordan, Iraq and Turkey, who said that Wad ""shame"" with their support for homeless Syrian families.",0,3600,@@2919158,homeless,ph,0.9279732,True
"But things got a little emotional when the women were surprised with a special video from their family and friends . The song is off of their up coming album "" Get Weird "" and is obviously about a relationship ending .","But things have become a little moving when women were surprised by a special video of their family and friends. The song is absent from their upcoming album ""Get Weird"" and obviously talks about an end of relationship.",0,1555,@@3525917,women,sg,0.88700193,True
""" Welfare of the masses and improving their living standards is the top priority of the government . Billions of rupees is being spent on programmes for the provision of relief to poor families . A number of programmes for the welfare of downtrodden people and welfare of the common man are continuing in the Punjab , "" he said . The CM said that the Punjab Khidmat Card Programme had been launched for the provision of interest-free loans and free vocational training of special persons . "" Assistance is being provided to special persons for making them active and useful members of the society , "" he said .","""The well-being of the masses and the improvement of their standard of living is the absolute priority of the government. Billions of rupees are devoted to programs for the supply of relief for poor families. A certain number of programs for the well-being of oppressed people and the well-being of the ordinary man continue in punjab,"" he said. The CM said that the Punjab Khidmat card program had been launched for the provision of interest -free loans and the free vocational training for special people. ""Assistance is given to special people to make them active and useful members of the company,"" he said.",0,5577,@@10146790,poor-families,pk,0.9203351,True
"At the root of this issue there is a fundamental question -- how do the not-very-intelligent survive in an information-based free-market economy ? Until the Left deals with that in an honest , non-PC way , they 'll continue to fail the vulnerable .","At the origin of this question, there is a fundamental question-how do non-intelligents not survive in an economy on the free market-based market? Until the left takes care of this in an honest and not PC way, they will continue to fail the vulnerable.",1,2800,@@177805,vulnerable,gb,0.8834944,True
"The US government requires the petitioner to complete and submit the affidavit of support , a current job letter , recent pay stubs and the most recent income tax return and supporting tax documents . There is an income guideline to determine if the sponsor makes enough money to support themselves , their family and the incoming immigrant(s) . If the petitioner does not make enough money to meet the guidelines , a joint sponsor or household member can also submit the above-listed documents in support of the incoming immigrant .","The US government forces the petitioner to finish and submit the statement of support, a current job letter, recent wage heels and the last income tax return and supporting tax documents. There is an income directive to determine if the sponsor earns enough money to support, his family and incoming immigrants. If the petitioner does not earn enough money to respect the directives, a spouse sponsor or a member of the household can also submit the above documents in support of the incoming immigrant.",0,4061,@@4519408,migrant,jm,0.9552034,True
Without the world-record Real Madrid singing Spurs are in need of a player to produce something out of nothing .,"Without the song spurs of Real Madrid Records, need a player to produce something from anything.",0,322,@@4605543,in-need,pk,0.8740021,True
"YOU SAY &gt; BAA ( like a sheep ) -- ROO -- DUR ( rhymes with fur ) WHAT IT MEANS &gt; Who does n't love a long , lone breakaway -- those plucky underdogs trying , usually hopelessly , to stay away from the speeding peloton ? The French have a word for them , and that word is baroudeur . It comes from the Arabic , where its meaning is "" dynamite "" . The French use it to mean "" adventurer "" and in bike racing it 's all about the riders who like to put a bomb under the race and go off on the attack .","You say & gt; Baa (like a sheep) - Roo - Hard (rhymes with fur) what it means & gt; Who does not like a long and lonely - these courageous outsiders who are generally desperately trying to stay away from the speeding of speeding? The French have a word for them, and this word is adventurous. It comes from Arabic, where its meaning is ""dynamite"". The French use it to signify ""adventurer"" and in the bikes that run, it's all on runners who like to put a bomb under the race and go on the attack.",0,3893,@@3749163,hopeless,gb,0.8767772,True
"He said : "" As the election results reflect Americans ' popular perception of anti-immigrant mentality , any kind of backlash is expected . So , it is very early to say about that as we need to see how he will handle that after the election . ""","He said: ""As election results reflect the popular perception of Americans of the anti-immigrant mentality, any type of reaction is expected. So it is very early to say on this subject because we must see how he will manage this after the elections.""",0,7596,@@15301982,immigrant,bd,0.92370236,True
Many of the workers are immigrants who do n't speak English and have little formal education .,Many workers are immigrants who do not speak English and have little formal education.,0,110,@@4846254,immigrant,us,0.98282653,True
