original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
"A : US citizens may file immigrant visa petitions for their Jamaican citizen parent(s) . The applicant ( "" beneficiary "" ) must be prepared to prove that the biological relationship exists between himself/herself and the petitioner . The petitioner must be over the age of 21 to file the petition .",A: U.S. citizens can submit an immigration visa petition for parents of Jamaican citizens. The applicant (“beneficiary”) must be prepared to prove that there is a biological relationship between himself and the petitioner. The petitioner must be at least 21 years of age to submit a petition.,0,1524,@@4523673,migrant,jm,0.95894337,True
"Together , we need to stop girls from being treated as commercial objects . Safe-guarding a country 's most vulnerable citizens needs to be a priority . Millions of girls hang in the balance . We need to do better .",Together we need to stop girls from being seen as commercial objects. Safely protecting a country’s most vulnerable citizens must be a priority. Millions of girls are in balance. We need to do better.,0,3336,@@4706261,vulnerable,bd,0.95278436,True
""" The Ministry of Health is sending a team of medical experts to the Burundi refugee camp in Tanzania to deal with the cholera outbreak . """,“The Ministry of Health is sending a team of medical experts to a Burundi refugee camp in Tanzania to respond to the cholera outbreak.”,0,3390,@@1921089,refugee,tz,0.98586434,True
The report came after two UN agencies last week warned that critical shortages in food assistance are affecting some 2 million refugees in ten African countries .,The report comes after two UN agencies warned last week that severe shortages of food aid affected about 2 million refugees in ten African countries.,0,1910,@@17219207,refugee,ke,0.94285434,True
"All the youths are from poor families , working there as plumbers , electricians , masons and carpenters .","All the young people come from poor families, where they work as plumbers, electricians, masons and carpenters.",0,2807,@@15779422,poor-families,pk,0.8394844,True
"One more recording session in Minneapolis in June added two more songs and the album , entitled ' Night Driver ' , was ready ; a bright and vibrant 21st Century update of those classic 80 's records they loved , tackling far more mature themes than they ever could before . The retro-modernist synth rock of ' New York ' captures the displaced melancholy of wandering a city at dawn without the partner you once shared it with . ' Kids With Computers ' and ' I Will Break Your Heart ' confront the hopelessness of relationships doomed from the start . And both the sizzling Daft Punk disco track ' On What You 're On ' and the more Cyndi Lauper ' Out Of Our Minds ' are liberally scattered with references to lost weekends , prescription drugs and all-round high times .","Another recording session in Minneapolis in June added two more songs, and the album ""Night Driver"" is ready. They love the bright and vibrant 21st century updates of those classic 80s records, more mature themes than ever before. The retro modernist synthesizer rock of “New York” captures the displaced melancholy that wanders at dawn without the companion you once shared with. From the beginning, the despair of the “child with computers” and “I’ll be sad” relationships. And, these two croaking silly punk disco tracks “About You,” and the more Cyndi Lauper in our minds, are freely spreading lost weekends, prescription medications and all-round highs.",0,5488,@@16773771,hopeless,gb,0.8593583,True
"The Obama Administration refuses to act when District of Columbia Mayor Vincent C. Gray issues an order to prevent local law enforcement from enforcing federal immigration laws . In June 2012 , the D.C. Council unanimously votes to further restrict cooperation with ICE , requiring that suspected illegal immigrants can be detained only if they have prior convictions for violent crimes , among other things . According to the Washington Post , a spokeswoman for ICE states that "" ICE has not sought to compel compliance through legal proceedings . Jurisdictions that ignore detainers bear the risk of possible public safety risks . ""","The Obama administration refused to issue an order in the District of Columbia Mayor Vincent C. Gray to prevent local law enforcement from enforcing federal immigration laws. In June 2012, the District of Columbia Council unanimously voted to further restrict cooperation with ICE, requiring suspected illegal immigrants to be detained only on violent crimes that were convicted in advance. According to the Washington Post, a spokeswoman for Ice said: ""Ice has not tried to force compliance through legal procedures. Ignoring the jurisdiction of the detainees bears risks that may be at risk of public safety.""",0,7265,@@3039948,migrant,us,0.94398105,True
"He said the organization assists many animals suffering from severe trauma and serious illnesses , or in need of behaviour rehabilitation .",He said the organization assists many animals with severe trauma and serious illness or need recovery.,0,5524,@@4046886,in-need,ca,0.9150146,True
"To that one might add things like that Pakistan sold debris from the crashed US stealth helicopter to China , that Pakistan has provided safe houses to refugee al qaeda and taliban leaders ( including bin Laden ) , and that Pakistan is actively trying to destabilize Afghanistan . And let 's not forget that Pakistan is the country which supplied nuclear weapons technology to Iran , Syria , Libya and North Korea .","To this end, something like Pakistan may be added, selling the crashed U.S. stealth helicopter to China, Pakistan provides safe houses for refugee al-Qaeda and Taliban leaders, including bin Laden, and Pakistan is actively trying to destabilize Afghanistan. And, don't forget that Pakistan is the country that provides nuclear weapons technology to Iran, Syria, Libya and North Korea.",0,6667,@@1067877,refugee,us,0.9164539,True
"The money to buy the stationery was raised through crowdfunding by a collaborative programme called RescueBnB , which connects people who have resources with those in need .","The funds for purchasing stationery are raised through a collaborative program called Rescuebnb, which connects those with resources to those in need.",0,5764,@@21452517,in-need,ke,0.9039392,True
"The cast manage superbly to perform 3 hours straight of various states of intoxication ( mostly extreme ) , which must be commended . This was never overdone , but provided excellent slapstick and physical comedy to offset the often tragic and hopeless narrative .","The cast is perfect for executing three hours of intoxication (mainly extreme), which must be commendable. This is never an overdone, but offers excellent farce and body comedy to offset the often miserable and desperate narrative.",0,4634,@@23456106,hopeless,nz,0.8905041,True
"Italy , one of six founding members of what became the European Union , has been stuck in a political quagmire since its inconclusive March 4 election , which was dominated by a struggling economy , the refugee crisis and illegal immigration .","Italy, one of six founding members of the European Union, has been trapped in a political quagmire since the uncertain election on March 4, dominated by economic struggles, refugee crisis and illegal immigration.",0,1210,@@24655075,refugee,ng,0.91292346,True
"If you 've never watched Eternal Sunshine Of The Spotless Mind , this weekend is the weekend you rectify that glaring mistake . Easily the best film Jim Carrey has ever done - and we include Ace Ventura in that statement , by the way - Eternal Sunshine is n't just a film , it 's a life-changing experience . Carrey plays a hopeless romantic who falls in love with Kate Winslet . A brief , but turbulent relationship ensues and in a desperate attempt to rid himself of her , he agrees to have his memory wiped . Frequently weird , desperately beautiful and visually stunning , Eternal Sunshine is one of the best films of the last twenty years . Really .","If you have never seen the spotless eternal sunshine, this weekend is where you correct this obvious mistake. It's easy to make the best movie ever - by the way, we've included Ace Ventura in that statement - Eternal Sunshine is not just a movie, it's a life-changing experience. Carrey plays a desperate romantic who falls in love with Kate Winslet. With that, a brief and turbulent relationship and desperately trying to get rid of himself, he agreed to erase the memory. The eternal sunshine is often weird, desperately beautiful and visually stunning, and is one of the best movies of the past twenty years. real .",0,1408,@@3163384,hopeless,ie,0.89351183,True
"So , based on the past success of the church 's mobile food truck and clothing van , he unveiled a new multicolored Winnebago stocked with computers and Internet access , which will bring job-hunting services to Buffalo neighborhoods in need .","So based on the past success of the church’s mobile food truck and clothing van, he launched a new colored Winnebago, which has computer and internet access, which will bring job-seeking services to the Buffalo community in need.",0,6134,@@7932936,in-need,us,0.95520073,True
"A country ? ? ? s core economic aim should be to achieve an increasingly prosperous middle class . Debt allows wealthier , often older , households to lend money to less affluent , often younger , households . This allows meaningful wealth accumulations among huge numbers of previously poor families as home ownership provokes savings .","A country? ? ? The core economic goal of S should be to achieve an increasingly prosperous middle class. Debt allows wealthy (usually older families) to lend money to less-affluent families, usually younger families. This allows meaningful wealth to accumulate in large numbers of formerly poor families, as home ownership inspires savings.",0,3531,@@30022691,poor-families,za,0.94362706,True
"The saddest thing , of course , is that she did end up desperately vulnerable on the streets of her city . By the 1970s , even as she wrote the last of the columns , she was suffering the ravages of a mental breakdown that saw her become paranoid and lost , even homeless for a time .","Of course, the saddest thing is that she is indeed eagerly vulnerable on the streets of the city. By the 1970s, even though she wrote her last column, she suffered a mental breakdown that left her paranoid and lost, and even homeless.",1,3652,@@16189442,homeless,ie,0.92158216,True
"' These shocking failures will continue to happen unless the Government tackles the heart of the problem -- the chronic underfunding of social care which is piling excruciating pressure on the NHS , leaving vulnerable patients without a lifeline . '","``These shocking failures will continue to happen unless the government solves the problem at the heart of the problem - the long-term underfunded social care, which puts great pressure on the NHS to leave vulnerable patients without a lifeline. '",0,8241,@@14579053,vulnerable,gb,0.94089484,True
"Perhaps , "" homeless stereotypes "" really are n't all that accurate .","Perhaps, the “homeless stereotype” is indeed not that accurate.",0,640,@@20992508,homeless,sg,0.9414202,True
"And when you remind us that , actually , your strength is built on a deep love for country and service to people ; when you cry as a result of the difficult road you 've been on , those tears are interpreted as weakness because you/we made us believe you 're a rock . There are so many wounded rocks walking around , ashamed of their rage , of their weariness , of not having anything revolutionary to say or just being in need of therapy . This "" imbokodo "" notion must fall .","When you remind us, in fact, your power is based on a deep love for the country and service to people. These tears are interpreted as weakness when you cry over the difficult roads because you/we convince us that you are a rock. There were many injured rocks walking around, ashamed of their anger, fatigue, nothing revolutionary to say or just need treatment. This concept of ""imbokodo"" must decline.",0,7069,@@20219729,in-need,za,0.9333514,True
""" Our head of state was left completely vulnerable ... as the official presidential security protocol was ruined by her private relationship , "" he said .","""Our head of state is completely vulnerable … because the formal presidential security agreement was ruined by her personal relationship,"" he said.",0,1708,@@15910092,vulnerable,sg,0.91298133,True
"Francis said it was not enough to say , "" Have courage , hang in there "" , to the hundreds of thousands of refugees who are on the march toward what he called "" life 's hope "" .","Francis said it wasn't enough to say ""the courage to hang there"", which are thousands of refugees who are heading towards what he calls ""the hope of life.""",1,9645,@@1936157,refugee,gh,0.90233886,True
"That would affect mostly European-based humanitarian rescue ships , which have flooded the waters off Libya 's coast in the past year to pick up migrants .",This will affect humanitarian rescue ships based primarily on Europe that have flooded waters off the coast of Libya in the past year to take over immigration.,0,1547,@@19214252,migrant,ie,0.92656595,True
"As of 2010 , the European Union was home to about 13 million Muslim immigrants . Total Muslims in Europe is said to number 52million .","As of 2010, the EU was home to about 13 million Muslim immigrants. It is said that the total number of Muslims in Europe is 52 million.",0,3191,@@20094985,immigrant,lk,0.98184776,True
"CWS currently works with more than 100 fostering volunteers and rescuers through its adoption drive and online adoption board to rehabilitate and rehome cats in need , with more than 300 cats adopted last year through such means .",CWS has now worked with more than 100 nurturing volunteers and rescuers through its adoption drive and online adoption committee to recover cats in need and has passed more than 300 cats through this means.,0,8135,@@19022096,in-need,sg,0.9493902,True
"Postpartum depression , marked by symptoms such as confusion , sadness , hopelessness and guilt , can initially be difficult to distinguish from the "" baby blues , "" a short-lived condition that affects up to 70 percent of new mothers . While the baby blues generally clears within a week or two , postpartum depression persists . It is most common in the three months after birth , although symptoms could start showing up as long as a year later .","Postpartum depression, characterized by symptoms of confusion, sadness, despair and innate, may initially be difficult to distinguish from ""Baby Blues"", a temporary condition that affects up to 70% of new mothers. Although baby blues usually clear within a week or two, postpartum depression remains. The most common thing is during the three months of birth, although the symptoms may begin to appear one year later.",0,7205,@@3485112,hopeless,us,0.9792285,True
"Vaila Barsley plays in Sweden for Eskilstuna United and represented England at youth level , although she has gone on to become an international with the Scotland women 's team .","Vaila Barsley played for Eskilstuna United in Sweden and represented England in the youth level, although she continued to be an international team with the Scottish women's team.",0,85,@@25504610,women,ie,0.9510999,True
""" Due to decades of war in Mindanao , we became the victims of endless hostilities . We have been chaotic , hopeless , emotionally and psychologically comatose . Many of our fellow youth had passed away . Some of us had lost parents , source of livelihood and homes . Some are still suffering malnourishment and diseases at evacuation centers , "" they added .","""As a result of decades of war in Mindanao, we have become victims of endless hostilities. We have been confused, desperate, emotionally and psychologically unconscious. Many of our fellow countrymen have passed away. Some of us have lost their parents, some have livelihoods and family sources. Some are still suffering from evacuation and disease of illness,"" they added. ”",0,6387,@@4889453,hopeless,ph,0.94249547,True
"In your letter , you also said that you want to become pregnant . It should be noted that women can develop ovarian cysts at any time from infancy to menopause and the majority of ovarian cysts cause no symptoms at all . In some cases , however , they become so large that they twist the ovaries .","In your letter, you also said you were going to get pregnant. It should be noted that women can develop ovarian cysts at any time from infancy to menopause, and most ovarian cysts do not cause any symptoms at all. However, in some cases, they become so large that they twist the ovaries.",0,1986,@@4611500,women,jm,0.95784557,True
"A recent series by the Globe 's B.C. bureau profiled young people 20 and younger doing great things in a wide range of fields . They included 20-year-old Elan Jonas-McRae , a competitive climber with an eye on the 2020 Olympic Games in Tokyo , which is looking to add the sport ; Madeleine Liu and Angela Wang , 16-year-old inventors who are developing cutlery that can detect nutrients and allergens in food ; and 19-year-old Diego Cardona , a vocal advocate for young immigrants and refugees .","The latest series of British Columbia’s global bureaus introduces young people aged 20 and under to do a good job in various fields. Among them is Elan Jonas-Mcrae, 20, a highly competitive mountaineer who looks to the 2020 Olympics in Tokyo, which is seeking to add to the sport. Madeleine Liu and Angela Wang are 16-year-old inventors who are developing cutlery that can discover nutrition and allergens in food; and 19-year-old Diego Cardona, a vocal advocate for young immigrants and refugees.",0,3216,@@7016235,immigrant,ca,0.9433055,True
IOM Yemen implemented two other projects for capacity building and humanitarian activities targeting migrants and conflict-affected Yemenis with another USD 2 million of Japanese funding in 2015 .,"IOM Yemen implemented two other projects for capacity-building and humanitarian activities targeting immigration and conflict-affected Yemen, and in 2015, it added another $2 million in Japanese funding.",0,4167,@@8181637,migrant,bd,0.9708259,True
"According to the Tanzania demographic health survey ( TDHS ) report of 2010 , about 44 percent of the ever married women aged between 15-49 experienced physical or sexual violence by an intimate partner . 39 percent of women had ever experienced physical violence while 20 percent of women were reported having experienced sexual violence .","According to the 2010 Tanzania Population Health Survey (TDHS), about 44% of married women under the age of 15-49 experience physical or sexual violence from their intimate partners. 39% of women have experienced physical violence, while 20% have reportedly experienced sexual violence.",0,2328,@@1929275,women,tz,0.9821787,True
Cuizon said butane canisters refilled with LPG are popular especially among urban poor families in the city because these are cheaper compared to regular LPG tanks .,"Butane tanks supplemented with LPG are popular, especially among urban poor households in cities, because these cans are cheaper than conventional LPG tanks, Cuizon said.",0,3986,@@3185321,poor-families,ph,0.9083388,True
""" Continued scrutiny of the association between SSRIs and birth defects is warranted , "" they say , "" and additional studies of specific SSRI treatments during pregnancy are needed to enable women and their healthcare providers to make more informed decisions about treatment . ""","""The association between SSRI and birth defects must continue to be reviewed and further research on specific SSRI treatments during pregnancy is needed to enable women and their healthcare providers to make more informed decisions about treatment,"" they said.",0,7520,@@3416696,women,gb,0.94284254,True
"Behan 's autobiographical Borstal Boy is a perfect , and at times bizarre , mix of patriotism , brutality , comradery , hopelessness and hope that culminates in an emotional and laugh-out-loud stage show .","Behan's autobiography, Borstal Boy, is a perfect, sometimes weird, patriotism, cruelty, gay, despair and hope that climaxes on the stage of emotions and laughter.",0,428,@@2793590,hopeless,ie,0.903514,True
"The charity "" was not founded to deal with the chaos of ( Chancellor Angela ) Merkel 's refugee policy but to meet the demand that was already there "" , it stated on Facebook .","It said on Facebook that the charity “is not intended to deal with the chaos of (Prime Minister Angela) Merkel’s refugee policy, but to meet the needs that already existed.”",0,4563,@@23395219,refugee,ng,0.9249946,True
"Much has been said about the need to delay resettlement in light of heightened security fears after the Paris terrorist attacks . The impulse is understandable but unfounded . To be clear , Canada is drawing upon a pool of the Middle East 's most vulnerable refugees -- mostly women and children -- who have been languishing in UN-vetted camps for years , not secretly infiltrating Europe 's porous borders .","There is a lot of comments about delayed resettlement following the growing security fears after the Paris terrorist attacks. Impulsiveness is understandable, but without basis. To be clear, Canada is drawing on a pool of the Middle East’s most vulnerable refugees, mainly women and children, who have struggled for years in unscrutinized camps rather than secretly infiltrating the porous borders of Europe.",0,540,@@3810007,vulnerable,ca,0.94814247,True
""" All the refugees were smiling and hugging each other . This nightmare is going to end finally , but the main question is when and how and how we get out of here , "" he told Reuters .","""All refugees are smiling and embracing each other. The nightmare will end eventually, but the main question is when and how and how to get out of here.""",0,4181,@@15361433,refugee,ke,0.84847176,True
"This Christmas , Epuni Baptist Church volunteers will be giving away Klosen 's bread to families in need .","This Christmas, Epuni Baptist volunteers will give Klosen’s bread to families in need.",1,6253,@@16604999,in-need,nz,0.93535906,True
"This woman sought shelter in the same area after fleeing clan fighting last month in central Somalia 's Mudug region . For a generation , Somalia has been a symbol of the failed state -- without an effective central government since 1991 . Nearly one million people have fled the country ; about four million of those who remain need immediate help , the UN says .","The woman sought asylum in the same area after fleeing clan battles in the Mugag area in central Somalia last month. For a generation, Somalia has been a symbol of a failed state - no effective central government has been held since 1991. Nearly one million people fled the country. The United Nations said about 4 million people need immediate assistance.",0,5404,@@4400893,in-need,gb,0.8882019,True
"The decision comes following a series of Tweets by Shelter SA chief executive Dr Alice Clark , prompting the Department of Communities and Social Inclusion ( DCSI ) to open the city 's Franklin Street interstate bus station to the homeless following "" two freezing nights and torrential rain "" .","The decision comes after a series of tweets by Dr. Alice Clark, CEO of Shelter SA, prompted the Department of Community and Social Inclusion (DCSI) to open the Franklin Street Interstate Bus Station in New York City to the homeless after “two frozen nights and heavy rains.”",0,6840,@@9745516,homeless,au,0.9644182,True
India 's steel companies have been particularly vulnerable to attacks from non-government organizations and sceptical regulators because of the risk that their typically vast projects could lead to the displacement of thousands of people and the destruction of livelihoods .,"Steel companies in India are particularly vulnerable to attacks by NGOs and skeptical regulators, as they often lead to the risk of displaced thousands of people and destruction of livelihoods.",0,8097,@@833341,vulnerable,in,0.95173573,True
Some refugees and asylum seekers said that the abuses they endured gave them little option but to accept or request return to countries where they face a real risk of persecution or other serious harm .,Some refugees and asylum seekers say there is little choice for the abuse they endure but are to accept or ask to return to countries where they face persecution or other serious harm.,0,7945,@@13647804,refugee,nz,0.92726314,True
"Three suspects have been arrested by police today following complaints by online buyers of milk powder who said their purchases were not delivered . Eight women reported losses of HK$650,000 between them , with one woman alone saying she had been conned out of HK$380,000 . Two men and a woman were arrested at a flat in Wong Tai Sin on suspicion of obtaining property by deception , police said . Co ...","Three suspects today were arrested by police after online purchasers complained of milk powder, who said they had not delivered their purchase. Eight women reported losing HK$650,000 between them, and only one woman said she had been received in HK$380,000. Police said two men and a woman were arrested in a Wong sin apartment on suspicion of obtaining property through fraud. co ...",0,301,@@23796334,women,hk,0.95005774,True
"The scenes of the accident looked gruesome , with the car toppled over on the road , but fortunately the two women in the car suffered minor injuries .","The scene of the accident looked horrible, the car was pushed down on the road, but luckily, two women in the car were slightly injured.",0,6379,@@23408304,women,my,0.87502766,True
""" In the main it was a financial decision but at the same time , I 've always thought about supporting homeless people in the past , "" he said .","“It was a financial decision in general, but at the same time, I’ve been thinking about supporting homeless people in the past,” he said.",1,7842,@@21747791,homeless,au,0.94223386,True
"An organisation named ' Pehchan Foundation , working for street children was formed in 2005 by a group of parents and child specialist Dr Naeem Zafar . Till today this foundation is being run by few domesticated parents and none of any well-known social worker we see in media all the time . Dr Naeem , a renowned paediatrician and an activist for child rights , briefed about street children . He tells how the "" run away children is the most misused term , as these children are forced to leave their houses due to extreme torture by stepparents or negligence . There has been no accurate data on street children , but according to an estimate 20,000 are homeless street children who spend night on footpaths and have no place to go . ""","An organization called the Pehchan Foundation, working for street children, was founded by Dr. Naeem Zafar, a group of parents and children’s specialist. Until today, this foundation has been run by a handful of domesticated parents, and we have been seeing any well-known social worker in the media. Dr. Naeem, a well-known pediatrician and child rights activist, provided briefings to street children. He recounted ""Escape children are the most abused term because these children are forced to leave their homes due to stepfathers or negligence. There is no accurate data on street children, but an estimated 20,000 homeless street children are homeless street children who spend the night on the sidewalk, with no enough paths and no place.""",0,1541,@@15117301,homeless,pk,0.93563646,True
"It is the Bagman 's ignorance or willful blindness to this viral sickness that infects Hong Kong 's economy that leads , amongst other inadequacies of an inept government , to a growing dissatisfaction and increasing sense of hopelessness .","It is the Bagman 's ignorance or willful blindness to this viral sickness that infects Hong Kong 's economy that leads , amongst other inadequacies of an inept government , to a growing dissatisfaction and increasing sense of hopelessness .",0,7172,@@8868742,hopeless,hk,0.7311987,False
"He said the world will be more secure if nations are prepared to help those in need and urged countries to follow through on their pledges "" even when the politics are hard . """,He said the world would be safer if the state is ready to help those in need and urged countries to follow their promises “even if politics is difficult”.,0,7105,@@14457895,in-need,au,0.8212583,True
"Numerous participants at the gathering took photos of the move being performed on the women , one of whom was wearing a skirt , and distributed the photos among colleagues , the Sankei Shimbun reported ( Jan. 27 ) .","According to Sankei Shimbun (January 27), many participants at the party took photos of the actions taken on women, one of whom was wearing a dress and distributed photos among his colleagues.",0,1671,@@16622984,women,sg,0.8616742,True
"Mgr Andrew Francis celebrated 45 years of priesthood . He praised Christians who struggle for their faith . In 1996 , he survived an assassination attempt , whilst in 2013 , a car accident left him disabled . But for him , "" there is no downside in my life . ""","Andrew Francis celebrated 45 years of priesthood. He praised Christians who fought for their faith. He survived in 1996, and in 2013, a car accident left him disabled. But for him, “I have no shortcomings in my life.”",0,7563,@@16440701,disabled,my,0.85308564,True
"The disabled community had requested a device with three large buttons , each connected to police , fire/rescue and medical service , that enables them to speed dial in a hurry . "" But it was quite expensive for the Ministry of Internal Affairs , "" she notes .","The disabled community requires three large buttons of equipment, each connecting to police, fire/rescue and medical services, allowing them to rush to speed up dialing. ""But for the Ministry of the Interior, it's very expensive,"" she said.",0,8209,@@25888209,disabled,sg,0.864865,True
"King Wenceslas is probably standing on an elevated balcony of his residence when there arose a mild wind , which probably brought with it snowflakes . At a distance he was able to see a man in dire need . A peasant . A farmer or woodcutter , trying to gather some logs to take to his lackluster cottage , with the hope of cooking a meal . The benevolent King is deeply moved by this sight . He inquires of his young servant , and is told the man has come down from near the mountains . Today in a self righteous society , how many would even come out to their balcony , even in fine tropical weather ? How would they respond to the sight of such hopeless despair ?","King Wenceslas may have stood on the elevated balcony of his residence, when there was a strong gust of wind that might have brought snowflakes. In the distance, he was able to see a man in desperate need. Farmer. A farmer or wooden carpenter, trying to collect some logs to pick up his boring hut, hoping to cook. The merciful king was deeply moved by this scene. He asked his young servant and was told that the man had come down from the mountains. Today, in a self-righteous society, even in tropical weather, how many people will even walk to their balcony? How will they respond to this desperate despair?",1,7735,@@4940628,hopeless,lk,0.9381388,True
"Threshold 's Tenancy Protection Service has prevented 1,014 people from entering homelessness in the West .","Threshold's Rental Protection Agency blocked 1,014 people from entering the West.",0,1176,@@19808014,homeless,ie,0.7640114,True
"Pope Francis has made defence of the poor and needy a cornerstone of his papacy , setting up shower stalls for the homeless near the Vatican , offering meals and even a VIP-style visit to the Sistine Chapel .","Pope Francis’ defense for the poor and in need is the cornerstone of his pope, setting up shower stalls for homeless people near the Vatican, serving meals and even VIP-style visits to the Sistine Church.",1,9850,@@16437918,homeless,bd,0.95546985,True
"Especially vulnerable regions include the United States , southern South America , southern Africa , central and southern Europe , and southeast Asia .","In particular, vulnerable regions include the United States, South America, Southern Africa, Central and Southern Europe, and Southeast Asia.",0,2517,@@10016851,vulnerable,ph,0.9876004,True
"The League , led by Matteo Salvini , went from 4 percent of the vote in the last election to what preliminary results predict is around 18 percent this time around . Formerly called the Northern League and focused on the secession of northern Italy , the updated party embraced a nationalist , anti-Islam and anti-immigrant message to broaden its support . Salvini vowed to deport 150,000 migrants in his first year in office if elected , has called for proposals such as racially segregating trains , and has blamed migrants for rape , drug-dealing and spreading diseases .","The coalition led by Matteo Salvini increased from 4% of the vote in the last election to the preliminary results this time of about 18%. The latest party, formerly known as the Northern Alliance, focused on the divisions in northern Italy, embraced nationalist, anti-Islamic and anti-immigrant messages to expand their support. Salvini vowed to deport 150,000 immigrants in her first year of office and called for proposals such as apartheid train and blamed immigrants for being raped, drug dealing and spreading the disease.",0,6933,@@23518816,immigrant,sg,0.8375263,True
Kano disabled farmers move from begging to bagging,Kano Disabled Farmers Change From Begging to Packaging,1,1599,@@15430582,disabled,ng,0.8144766,True
""" First we should take care of poor families in Poland . And then , yes , then we can help the refugees , "" said Monika Kuta , a single mother .","""First, we should take care of poor families in Poland. Then, yes, we can help refugees,"" said single mother Monika Kuta.",0,6992,@@3585019,poor-families,ca,0.9913118,True
"Leaving all the other factors behind , hopelessness is one crucial reason why people decide to end their own life . If Facebook were to be proven such a great help , with around a billion of friends on everybody 's network , why would they be so hopeless ? So hopeless , that they end life ? Hilarious is one word for any logic that supports this claim .","Leaving all other factors, despair is the key reason people decide to end their lives. If it is to prove that Facebook has about a billion friends on everyone's network, why are they so desperate? So desperate that it ends your life? Lively is any word that supports the logic of this claim.",0,6596,@@4541697,hopeless,pk,0.8277911,True
""" After seeing so many children orphaned and homeless , we decided to introduce this facility without having any donor , but later , we got a sponsor from Australia , who built a dormitory for the children , "" she said .","“After seeing so many children orphans and homeless, we decided to introduce the facility without any donors, but then we got a sponsor from Australia who built dormitories for the children,” she said.",1,3298,@@1915085,homeless,tz,0.9227186,True
"The magazine 's latest cartoon is about that Syrian refugee -- an infant who drowned - as an adult committing a sex assault in Germany . The cartoon depicts Aylan 's body alongside a caption suggesting he would have become a "" groper in Germany "" . It follows the revelation that gangs of migrants carried out organized sexual assaults in Cologne on New Year 's Eve .","The magazine's latest cartoon is about Syrian refugees (drowned babies) who commit sexual assault in Germany as adults. The cartoon depicts Allen's body with a title that implies that he will become the ""groper"" of Germany. This is the book of apocalypse, an organized sexual assault in Cologne on the eve of the New Year.",0,1927,@@10097582,migrant,lk,0.7870125,True
"On the day that I visited the exhibition , El Roto 's cartoon in El Pa ? s showed a chain link fence topped with barbed wire . The caption appeared in red ink : "" How to contain the air that immigrants carry in their lungs ? ""","On the day I visited the exhibition, is El Roto's cartoon in El Pa? s shows a chain loop fence with barbed wire. The title appears in red ink: “How to control the air the immigrants carry in their lungs?”",0,1795,@@2333576,immigrant,au,0.92941046,True
HSE says it ca n't pay for services to help disabled teen <h> Eilish O'Regan Health Correspondent,HSE says it ca n't pay for services to help disabled teen <h> Eilish O'Regan Health Correspondent,0,449,@@319449,disabled,ie,0.6901298,False
"Former Korean Air executive Cho Hyun-Ah known for a "" nut rage "" tantrum that sparked national uproar was summoned for questioning for illegally hiring immigrants to work as maids , the latest scandal to engulf her billionaire family","Former Korean Air executive Cho Hyun-Ah is known for her ""nut brutal"" tantrum, triggering a national uproar for interrogating illegally hiring immigrants to work as maids, the latest scandal that devours her billionaire family",0,2550,@@24818443,migrant,sg,0.9131949,True
"The period 1995-early 1996 was overshadowed by non-stop hartals , violence and hopelessness as the AL stood firm in its demand for a caretaker government while BNP remained determined to hold election under its governance .","The period from 1995 to 1996 was overshadowed by non-stagnant fanaticism, violence and despair as AL remains consistent with the need for caretaker governments, while BNP remains determined to hold elections under its governance.",0,4752,@@4540957,hopeless,bd,0.8373046,True
"In the 1860s , a wealthy immigrant named Francis Richard Claude arrived from South America and during his time in the Waikato , he bought 400 acres , which form what is now the Claudelands suburb .","In the 1860s, a wealthy immigrant named Francis Richard Claude arrived from South America, bought 400 acres of land during the Waikato period, which formed what is now the suburb of Claudeland.",0,1330,@@13895998,immigrant,nz,0.96918494,True
"Alexander is likely to face even more flak in the new year , when a program to pick immigrants -- Express Entry -- goes into effect on Jan. 1 , 2015 .","Alexander may face greater failures in the new year, when a program to select immigration (identified entry) came into effect on January 1, 2015.",0,6226,@@4797665,immigrant,ca,0.7787199,True
""" The fact that they are homeless is really a by-product of the issues that they face in their communities . It should n't be because some people are misbehaving we should begin to turn our back on this particularly vulnerable subset of the community , "" Lewis added .","Lewis added: ""The fact that they are homeless is actually a byproduct of the problems they face in their communities. It's not because some people are underperforming and we should start rejecting this particularly vulnerable subset of communities.""",0,5845,@@4590078,vulnerable,jm,0.916294,True
"Such men must understand that women and men are not in competition , but they should support each other for the betterment of their families and countries at large .","Such men must understand that men and women do not participate in competitions, but they should support each other in order to improve their families and countries.",0,4517,@@10092515,women,tz,0.92104363,True
"SAN JOSE , Antique ( PIA ) - - The Department of Labor and Employment is conducting an Orientation on Pre-employment of migrant workers ( OPEM ) before their deployment to work in different sugarcane plantation in Negros island .","San Jose, Antiques (PIA) - The Ministry of Labor and Employment is training migrant workers (OPEM) before deploying work on different sugar cane plantations in Negros Island.",0,7392,@@14836617,migrant,ph,0.8696172,True
"Cheung called on the police to apologize , and also explain the procedures pertaining to cases where they have to handle intellectually disabled persons .",Zhang called on police to apologize and explain the procedures related to the need to deal with cases of people with mental disabilities.,0,2917,@@3260833,disabled,hk,0.79997796,True
"She denied , however , that the case against Seagal was not getting much traction . After the news conference Monday , Bloom said she was contacted by at least two more women who wanted to come forward with allegations against the actor .","However, she denied that the case against Seagal did not receive much attention. After Monday's press conference, Bloom said at least two women contacted her and they wanted to file charges against the actor.",0,6705,@@23759504,women,sg,0.92044806,True
