original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
"But Trump 's brand has taken some nicks during the course of a slashing campaign in which he has repeatedly made incendiary remarks about women , Muslims , immigrants and African Americans . There have also been efforts afoot to take his name off several residential towers he built years ago on the West Side of Manhattan .","But the Trump brand took several side appetizers during a reduction campaign in which he repeatedly made incendiary remarks about women, Muslims, immigrants and African American. Efforts were also made to remove his name from several residential towers, which he built many years ago on the western side of Manhattan.",0,7223,@@15066804,migrant,us,0.8339511,True
"No recession ... yet , but we 're not invulnerable <h> Bianca Hartge-Hazelman","There is no recession ... for now, but we are not invulnerable <h> Bianca Hartge Hazeelman",0,2099,@@2717310,vulnerable,au,0.9002844,True
"Savria Symist , who is black and also in her 20s , could agreed no more . "" America is built on immigrants , we are all immigrants . My families are immigrants too . I feel that all these need to stop . ""","Savria Citist, who was black, as well as in 20 years, could no longer agree. “America is built on immigrants, we are all immigrants. My families are also immigrants. I feel that all this needs to be stopped. ”",0,3603,@@17004628,immigrant,gh,0.8854196,True
"It 's frightening to see makeshift hospital beds being set up in corridors and under wall-mounted television sets , as exhausted public hospital staff squeeze 50 or even more patients into wards designed to accommodate 38 people.Yet that 's also a testament to people 's confidence in a public health-care system that 's open to everyone in need . In some parts of the developed world , the prerequisite for ...","It scares to see how impromptu hospital beds are installed in corridors and on television sets installed on the wall, since the exhausted employees of the state hospital squeezed 50 or even more patients in wards designed to accommodate 38 people. Nevertheless, this also indicates the trust of people in the public healthcare system, which is open to everyone. In some parts of the developed world, it is necessary ...",0,3545,@@19553891,in-need,hk,0.90770197,True
He said the maximum punishment should be imposed to make them realise the department was serious about the employment of illegal immigrants following sufficient time having been given to them ( employers ) to register their workers under the E-Card programme which expired on June 30 .,He said that the maximum punishment should be assigned to make them realize that the department is seriously related to the employment of illegal immigrants after enough time when they were given (employers) to register their employees as part of an electronic card program that expired on June 30.,0,72,@@19441106,migrant,my,0.91838783,True
"Sheena Jonker , head mediator of Access to Justice , a not-for-profit organisation which had been providing the refugees with legal and other support , said an agreement had been reached with most of the group but a few had irrationally believed they should be resettled in a third country .","Shina Jonker, the main mediator of access to justice, a non -profit organization that provided refugees with legal and other support, said that the agreement was reached most of the group, but some of them believed that they should be relocated in a third country.",0,6838,@@13786523,refugee,za,0.7710052,True
"Over the next three weeks , the truck will stop by said schools to recruit more volunteers - who will , in turn , reach out to households in need located in heartland neighbourhoods such as Bukit Panjang , Bedok North and MacPherson .","Over the next three weeks, the truck will stop at these schools in order to gain more volunteers who, in turn, turn to the needy households located in Hartland quarters, such as Bukit Panjang, Bedok North and MacPherson.",0,2813,@@24904741,in-need,sg,0.90940076,True
"' I like to sing a song and I let the audience settle down into it , and then right after it 's finished I tell them what it 's about : it 's a song about love . Folk songs are usually songs about a white man and white woman , struggle is a farmer in the outback , not a Syrian refugee leaving everything behind looking for freedom . For me my music gives me a chance to slap the audience in the face , make them comfortable , and then give them the squirm in the seat ; you put people in that place . You have a responsibility as a songwriter when you are on the stage . There are some artists who go song thank you song thank you , but I do n't do that -- I try to give a balanced show of song and story . It 's the folk musician in the oldest form of the troubadour . '","“I like to sing a song, and I allowed the audience to master it, and then immediately after its completion I will tell them what it is about: this is a song about love. Folk songs, as a rule, are songs about a white man and a white woman, a fight is a farmer in Outback, and not a Syrian refugee who leaves everything behind in search of freedom. For me, my music gives me a chance to understand the audience in the face, make them comfortable, and then give them winding in the seat; You put people in this place. You are responsible as an author of songs when you are on stage. There are a few artists who go the song, thanks, song, thanks, but I do not do this - I am trying to give a balanced show of songs and stories. This is a folk musician in the oldest form of Trubadur. '",0,5775,@@17574241,refugee,au,0.8762791,True
"In a speech at a law enforcement conference in New Orleans on Monday , Kirstjen Nielsen , secretary of homeland security , piggybacked on the president 's claim , and said that between October and February , there was a 315 percent increase in the number of unauthorized immigrants "" fraudulently "" using "" unaccompanied alien children "" to pose as a family unit in order to enter the United States .","In a speech at a conference in law enforcement agencies in New Orleans on Monday Kirstzhen Nielsen, Minister of Internal Security, shot down in the post of president’s claim, and said that in the period from October and February there were 3 by 315 percent of unauthorized immigrants, who “fraudulently” using “Unacompanied Kids” in the unit, in the unit, in admission to the family unit in admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to admission to the association.",0,4481,@@25225760,immigrant,gh,0.8334543,True
"State authorities have ordered that air coolers be installed in shelters for homeless people , which are often windowless tin shacks .","State authorities ordered that the air coolers be installed in shelters for homeless people, which are often tin shacks without windows.",0,3321,@@4685189,homeless,pk,0.9776536,True
"On his part President Weah expressed appreciation to Ghana for opening its doors to Liberian refugees during the country 's civil wars , that last of which ended in 2003 .","For his part, President Viah expressed gratitude to Ghana because he opened his doors to library refugees during the country's civil wars, which passed the last of which ended in 2003.",0,4506,@@24067913,refugee,gh,0.78282887,True
"He also claimed that state banks , too , provide more financial support to large-scale millers since they can repay , but the small-scale millers who are in need of financial support , are neglected .","He also claimed that state banks , too , provide more financial support to large-scale millers since they can repay , but the small-scale millers who are in need of financial support , are neglected .",0,5818,@@23483065,in-need,lk,0.7485964,False
"There they held more workshops for two days . This provided the platform to open dialogue about gender violence with members of the community , who formed the audience . As if she felt the ' Daily News on Saturday ' was in need of reminder , Miller injected , "" In Iringa we used dance to start those conversations because what makes dance successful is what makes relationships successful .","There they spent more seminars for two days. This gave the platform to open a dialogue about gender violence with members of the community that formed the audience. As if she felt that “daily news on Saturday” needed a reminder, Miller introduced, “we used dance in Iring to start these conversations, because what makes the dance successful, makes relations successful.",0,3684,@@1958154,in-need,tz,0.94973654,True
""" There is a lesson from these cases for every school . "" Dr. Wardlow said . "" When a disabled child applies for a place , they should proactively give proper consideration to how they can adapt to meet the needs of that pupil .","""From these cases there is a lesson for every school."" Dr. Wardlow. “When a disabled child submits an application to the place, he must actively pay proper consideration of how he can adapt in order to satisfy the needs of this pupil.",0,1291,@@18731531,disabled,ie,0.9074119,True
"The humanitarian crisis in Nigeria 's north-east , that has spilled over into the Lake Chad region , is one of the most severe in the world today , with 7.7 million people in need of humanitarian assistance in 2018 in the worst-affected states of Borno , Adamawa and Yobe , and 6.1 million targeted for humanitarian assistance .","The humanitarian crisis in the north-east of Nigeria, which spilled into the region of Lake Chad, is one of the most serious in the world in the world, when in 2018 7.7 million people needed humanitarian aid in the worst injured in the states of Borno, Adamava and Yobe, and 6.1 million targets for humanitarian aid.",0,1705,@@40041803,in-need,ng,0.9583177,True
About 25.72 lakh tonnes of potato will remain outside the cold storages and a large amount of it will remain vulnerable to damage .,"About 25.72 thousand tons of potatoes will remain outside the cold spectators, and a large amount of it will remain vulnerable to damage.",0,5405,@@4525241,vulnerable,bd,0.88192767,True
"The CPS said , where necessary , courts can provide special measures such as screens or a videolink to make giving evidence easier for vulnerable or intimidated victims and witnesses .","CPS said that, if necessary, the courts can provide special measures, such as screens, or video turnover, to facilitate the provision of evidence for vulnerable or confusing victims and witnesses.",0,4439,@@1754668,vulnerable,gb,0.8968909,True
"Eight lawmakers visited homeless people in Kowloon 's Sham Shui Po district on Monday night , amid fresh accusations that officials have been evicting them and seizing their property in late-night operations .","On Monday evening, eight lawmakers visited the homeless in the Sham Shui shui area, against the backdrop of new accusations that officials evict them and seize their property in night operations.",0,6239,@@16804547,homeless,hk,0.8824469,True
"Help is yet to come to residents of Zabzugu in the Northern Region , a week after a heavy downpour rendered them homeless .","Help has not yet come to the residents of Zabzug in the northern region, a week after heavy rain made them homeless.",0,3532,@@7941050,homeless,gh,0.8891656,True
Former Hungarian refugee tells story of escape to UP,Former Hungarian refugee tells the history of the escape in UP,0,2215,@@19439966,refugee,us,0.9474747,True
"According to her , MTN 's support for this campaign is further motivated by the fact that there is a growing number of women in the company who are doing well in a field that used to be an exclusive male preserve .","According to her, the support of MTN of this campaign is even more motivated by the fact that the company is growing in the company who succeeds in the area that used to be an exceptional male reserve.",0,8294,@@20026735,women,ng,0.89390993,True
"' It 's not the bus . It 's the condition and supervision issues , ' spokesman Gwen Carter said , explaining that the agency understands that poor families often must resort to dire living arrangements .","“This is not a bus. This is regarding the state and issues of supervision, ”said the representative of Gwen Carter, explaining that the agency realizes that poor families often should resort to terrible living conditions.",0,2585,@@1034923,poor-families,gb,0.8630461,True
"In the ground of objection , Mr Mbamba had told the court that the application in question was hopelessly time barred , as was filed outside the prescribed time of 14 days from the date under which the petition seeking to challenge the election results was lodged .","Based on the objections, Mr. Mbambami told the court that the statement under consideration was hopeless, which was prohibited, as submitted outside the appointed time at 14 days from the date, which was submitted, striving to challenge the election results.",0,1734,@@10347351,hopeless,tz,0.8486893,True
"Economic growth for Asia was 5.9 percent last year , down from 6.3 percent in 2014 and an average of nearly 8 percent over the previous decade . With less money in their pockets , poor families buy less food .","Economic growth for Asia amounted to 5.9 percent last year, compared with 6.3 percent in 2014 and an average of almost 8 percent compared to the previous decade. With a fewer money in pockets, poor families buy less food.",0,2948,@@15761028,poor-families,sg,0.98696595,True
"Patu Rendall sits in his makeshift bed under the railway tracks in Woolloomooloo , surrounded by typed notes . He 's working on a book , about the depression he says has kept him out of work and homeless for five years .","Patu Rendall sits in his impromptu bed under the railway tracks in Woolloomoolo, surrounded by printed notes. He works on the book, about depression, which, according to him, holds it without work and homeless for five years.",0,1121,@@4750636,homeless,au,0.9674656,True
"More than 1,500 families in the county were left homeless after their houses were submerged by floods in the county .","More than 1,500 families in the district remained homeless after their houses were immersed in floods in the district.",0,6570,@@24698084,homeless,ke,0.8773229,True
"From that hopeless position , Mushfiq took it all on his shoulders and on way to achieving the individual milestone , the 21-year-old batsman executed shots all over the park and smashed 17 boundaries and one six over the midwicket against leg-spinner Mishra to make 101 runs in 114 balls before he was dismissed as last batsman trying to play another big shot but only reached the safe hands of substitute Pragyan Ojha at long-off .","From this hopeless position, Musfic took all this on his shoulders, and on the way to the achievement of an individual milestone, a 21-year-old player with a bat made shots around the park and broke 17 borders and one of the sixes against Mishra with his legs to make 101 runs in 114 goals, before he was fired for the last bat, trying to play at the safe, but in the safe. integrity with a safe shot.",0,6393,@@4511662,hopeless,bd,0.8107513,True
"Addressing a training session workshop for ulema and seminary students on Sunday in Lahore , Ashrafi emphasised that Muslim youths nowadays are desperately in need of intellectual training and ideological guidance ; therefore all religious , political organisations and Pakistan Ulema Council should play their role in this regard . He siad Islamic litigation system could only be enforced in the country by pursuing the teachings of Prophet Muhammad ( PBUH ) . "" Islam teaches the lesson of peace , patience and forbearance , but some elements are killing innocent people to defame Islam , "" Ashrafi said .","Turning to the seminar in training for Ulema and seminary on Sunday in Lahore, Ashrafi emphasized that Muslim youth currently desperately need intellectual training and ideological leadership; Therefore, all religious, political organizations and the Council of Pakistan Ulema should play a role in this regard. He is a SIAD Islamic system of trials can only be applied in the country, pursuing the teachings of the Prophet Muhammad (peace be upon him). “Islam teaches a lesson in peace, patience and patience, but some elements kill innocent people to formalize Islam,” Ashrafi said.",0,4261,@@10097741,in-need,pk,0.8905308,True
"CASTRIES , St Lucia ( CMC ) -- Former controversial St Lucia Housing Minister Richard Frederick has filed a lawsuit in US District Court in Washington DC , claiming compensatory and punitive damages of US$25 million in relation to the revocation in 2011 of his diplomatic and non-immigrant US visas .","CASTRIES , St Lucia ( CMC ) -- Former controversial St Lucia Housing Minister Richard Frederick has filed a lawsuit in US District Court in Washington DC , claiming compensatory and punitive damages of US$25 million in relation to the revocation in 2011 of his diplomatic and non-immigrant US visas .",0,1667,@@4621926,immigrant,jm,0.6855466,False
""" A massage service provided by trained disabled people is also available here . The masseurs get a satisfactory income and can lead an honourable life .",“The massage service provided by trained people with disabilities is also available here. Masses receive satisfactory income and can lead an honorary life.,0,7509,@@4557719,disabled,my,0.8473152,True
"He maintained that priority should be on projects that are people-centric , where the people are really in need such as basic infrastructure .",He argued that priority should be in projects focused on people where people really need such people as basic infrastructure.,0,1925,@@25805785,in-need,my,0.8969708,True
"The daughter of Western Winter is effective over the 1200m and if not in need of it after a 16 week break , could surprise into the quartet .","The daughter of Western winter is effective at 1200 m, and if she does not need her after a 16 -week break, it can surprise the quartet.",0,6221,@@10366336,in-need,za,0.9241928,True
"Bridge International Academies ( BIA ) , which is also supported by British aid money , offers cheap nursery and primary education to poor families .","Bridge International Academies (BIA), which is also supported by British Aid Money, offers cheap kindergartens and primary education for poor families.",0,7247,@@15763154,poor-families,ke,0.9566501,True
"Despite the growing global inter-connectivity , people 's experience of loneliness has increased with one in 10 Australians reporting feeling lonely or isolated over the past year . Happy Paws Happy Hearts is working to redress this concern through connecting ' hearts in need ' including the elderly , people with disabilities and war veterans with animals . The organisation facilitates interactions between vulnerable people in our community and animals in need of care and attention for the mutual benefit of both parties .","Despite the growing global interconnectedness, the experience of people alone increased when every 10 Australians reported on the feelings of loneliness or isolated over the past year. Happy Paws Happy Hearts works to correct this problem, combining “needy hearts”, including elderly people, people with disabilities and veterans of animal warfare. The organization facilitates the interaction between vulnerable people in our community and animals, in need of care and attention to the mutual benefits of both parties.",0,1649,@@24511581,in-need,au,0.9648006,True
"IS first captured the city in 2014 and tens of thousands who fled are badly in need of aid , with charities saying "" camps are bursting at the seams "" .","For the first time he seized the city in 2014, and tens of thousands that fled, very much need help, and charitable organizations say that ""camps are torn at the seams.""",1,1001,@@21155073,in-need,au,0.7806432,True
"The Jets have two things working in their favor : McCown is the ultimate team guy and wo n't make a stink . Coach Todd Bowles does n't have a quick hook . If anything , his hook is too slow . Remember , he was prepared to go the distance last season with McCown over his young quarterbacks even though the team was hopelessly out of playoff contention . He turned to Bryce Petty only after McCown 's season-ending hand injury .","The Jets have two things working in their favor : McCown is the ultimate team guy and wo n't make a stink . Coach Todd Bowles does n't have a quick hook . If anything , his hook is too slow . Remember , he was prepared to go the distance last season with McCown over his young quarterbacks even though the team was hopelessly out of playoff contention . He turned to Bryce Petty only after McCown 's season-ending hand injury .",0,1446,@@24638220,hopeless,ph,0.7077443,False
"He adds : "" For a poor family , getting Rs 50,000 or Rs 1 lakh in return for letting their child perform the ritual , is not a big thing . But the rich do not let their own children perform.The poor families who end up offering the children , however , fail to see how the rich are exploiting them . It is a complicated situation , where religion and faith is heavily influencing the lives of the people . ""","He adds: “For a poor family, having received 50,000 or 1 lacch rupees in exchange for allowing your child to perform a ritual, it is not a big thing. But the rich do not allow their own children to perform. However, poor families, who ultimately offer children, do not see how the rich exploit them. This is a difficult situation when religion and faith greatly affects people's lives. ”",0,6209,@@23329721,poor-families,sg,0.88234067,True
""" I went to Vauxhall High School , graduated and went to Denham Town High for lower- and upper-sixth forms . My parents died while I was in sixth form , and I felt hopeless . I immediately felt lonely , "" she began .",""" I went to Vauxhall High School , graduated and went to Denham Town High for lower- and upper-sixth forms . My parents died while I was in sixth form , and I felt hopeless . I immediately felt lonely , "" she began .",0,4928,@@23239660,hopeless,ca,0.74826884,False
"She said women were now getting isolated from communities , instrumentalised , and were more vulnerable , and this was a common agenda in both the countries . "" We need to share , strategise together , analyse what is happening within our countries and understand the cost and consequences of war for women , children and men by exploring the dividend of peace . ""","She said that women are now isolated from communities, instrumentalized and were more vulnerable, and this was a common agenda in both countries. “We need to share, divide together, analyze what is happening in our countries, and understand the cost and consequences of war for women, children and men, exploring the dividends of the world.”",0,868,@@19834610,women,pk,0.9583395,True
"If every Singaporean can just take 15 minutes every day to help anyone in need , that would be sufficient as a starting point . It would spark a revolution in our lives .","If every Singapore can simply take 15 minutes every day to help someone in need, it would be sufficient as a starting point. This would cause a revolution in our lives.",1,4294,@@19916116,in-need,sg,0.98361224,True
"It has been estimated that there are around 10,000 concealed sheds and garages used to home illegal immigrants in and around London from which greedy landlords charge extortionate prices to illegal immigrants .","It has been estimated that there are around 10,000 concealed sheds and garages used to home illegal immigrants in and around London from which greedy landlords charge extortionate prices to illegal immigrants .",0,4441,@@782270,immigrant,in,0.6667603,False
Minister Swaminathan forwarded a Cabinet paper seeking financial support to provide livelihood assistance to the refugee returnees which is now being referred to the national planning authorities to consider with the comprehensive project proposal .,Minister Swaminathan forwarded a Cabinet paper seeking financial support to provide livelihood assistance to the refugee returnees which is now being referred to the national planning authorities to consider with the comprehensive project proposal .,0,8147,@@8859963,refugee,lk,0.62253606,False
"KUALA LUMPUR : Even as the country grapples with the problem of illegal foreigners , it faces another headache in the form of illegal immigrants hiding behind fake United Nations High Commissioner for Refugees cards . <h> World","Kuala -Lumpur: Despite the fact that the country is faced with the problem of illegal foreigners, it is faced with another headache in the form of illegal immigrants hiding behind the fake supreme commissar of the United Nations on Refugees. <h> World",0,2933,@@7729955,migrant,my,0.86498547,True
"Worse than this feeling of dread was a feeling of hopelessness , that nothing could be done as Pakistan 's condition was beyond cure . Politicians who mattered had turned into appeasers , outdoing Chamberlain , finding excuses for the Pakistani Taliban ... and after every terrorist outrage offering smooth phrases and extending more olive branches , to the point where the olive forests stood denuded .","Worst of all, than this feeling of fear was a sense of hopelessness, that nothing could be done, since the state of Pakistan was not cured. Politicians who had a meaning turned into pacifying, surpassed grades, finding excuses for Pakistani Taliban ... And after each terrorist indignation, offering smooth phrases and expanding more olive branches to such an extent that olive forests stood.",0,2319,@@4694927,hopeless,pk,0.85426027,True
"IPOH : As Ramadan draws to a close , Muslims should take the time to reflect on the less fortunate including more than 60 million people forced to live in refugee camps , said Sultan of Perak Sultan Nazrin Muizzuddin Shah .","IPOH: When Ramadan is coming to an end, Muslims should spend time to think about less successful, including more than 60 million people who are forced to live in refugee camps, Sultan from Peruk Sultan Nazin Muizaddin Shah said.",1,2443,@@19145603,refugee,my,0.87367207,True
"NEW YORK -- Democrats are exultant that Donald Trump had to reverse his policy of separating immigrant families at the border . And there is good reason to celebrate : The policy was mean-spirited and unnecessary . But I do wonder whether this episode will prove to be as damaging to the president as liberals think . With this tussle , Trump sent a clear reminder to his supporters of one simple thing -- that he is willing to get tough on immigration .","New York. Democrats are lying that Donald Trump had to turn his own policy of separating immigrant families at the border. And there are good reasons to celebrate: politics was vile and unnecessary. But I wonder if this episode will be as harmful to the president as liberals think. With this fight, Trump sent a clear reminder to his supporters of one simple thing - that he was ready to get a job.",0,7956,@@25297931,immigrant,us,0.8752967,True
"He was , of course , referring to Israel 's very clear line - they will prevent Iran from attaining messianic weaponry by any means necessary . It would n't be the first time that Israel have done so , either . In 1981 , Israel bombed ( and subsequently disabled ) the French-supplied Osirak reactor , disarming Saddam Hussein and doing what , somewhat ironically , Iran had failed to do a mere few months prior .","Of course, he had in mind a very clear line of Israel - they will not allow Iran to reach the messianic weapons with any necessary means. This would not be the first time Israel did it. In 1981, Israel bombed (and subsequently disabled) the detailed French Osirak reactor, disarmament Saddam Hussein and did what, by irony of fate, could not do only a few months ago.",0,1873,@@1153576,disabled,ca,0.8921198,True
""" The extra funding announced will enable the HSE to continue providing interventions aimed at improving the health outcomes of the most vulnerable in our society , including Traveller and Roma communities , those affected by addiction issues , those experiencing homelessness and asylum seekers and refugees , "" the Department says .","“An additional financing is announced to allow HSE to continue to provide interventions aimed at improving the health results of the most vulnerable in our society, including travelers and rum communities, which are affected by dependence problems, those who are homelessness, looking for asylum and refugees,” the department says.",0,8315,@@14839770,vulnerable,ie,0.87522036,True
"It was about noon . The heat from the afternoon sun baked Oshodi with intensity , and perspiration ran down the cheeks of the folks plying their trade in the chaotic commercial environment . A young teenager sat on a fence close to the main road . At that particular time , a good number of his peers would be in school . But he was inside the scorching sun , trying to eke out a living . He eagerly hoped to see a commercial driver that would hire his services for that day . Meet Seun Fola ? jin , a 17-year-old homeless teenager who has been living underneath the bridge at Oshodi since 2011 .","It was about noon. The heat from the daytime sun baked Oshodi with intensity, and sweat ran along the cheeks of people involved in their trade in a chaotic commercial environment. The young teenager was sitting on the fence next to the main road. At that time, there would be many of his peers at school. But he was in the scorching sun, trying to earn a living. He was impatiently hoping to see a commercial driver who would hire his services for this day. Meet Seun Fola? Jin, a 17-year-old stray teenager who has been living under a bridge in Oshodi since 2011.",1,5848,@@1894012,homeless,ng,0.98087525,True
"Deans now lives in Japan and previously coached the Wallabies but remains a staunch Kiwi . Asked to assess whether the All Blacks were vulnerable at present , he gave an empathic response .","Dean now lives in Japan and previously coached Wallabies, but remains convinced by Kiwi. When asked about whether all the black were at present, he gave an empathic answer.",0,48,@@21492418,vulnerable,nz,0.928424,True
"Although Hong Kong laws do not draw a line on what constitutes a bribe in terms of monetary value , an ICAC-drafted document for new immigrants said that "" advantage is not defined by any amount "" and a HK$20 red packet is considered an advantage .","Although the laws of Hong Kong do not make a line about what is a bribe in terms of cash value, a document conducted by ICAC for new immigrants said that “the advantage is not determined by a single amount”, and the Red HK $ 20 is considered an advantage.",0,4751,@@16557194,migrant,hk,0.95807517,True
"Founder of Women in Mining Ghana , Georgette Barnes , contends mining can not be said to be sustainable until more women enter the field .","The founder of women in the mining industry of Ghana, George Barnes, argues that prey cannot be said that he cannot be stable until more women come out.",0,7780,@@30088265,women,gh,0.7811304,True
""" IRST systems can be used to detect and potentially track stealth aircraft under specific conditions , "" Bronk said . But that "" doesn ? ? ? t mean that they are anything approaching a satisfactory solution to the problem of fighting against such targets as they have limited range compared to radar , and are vulnerable to environmental disruption and degradation , "" he added .","“IRST Systems can be used to detect and potential tracking of Stealth aircraft in certain conditions,” said Bronka. But this ""??",0,1383,@@30067552,vulnerable,gh,0.9352979,True
"However , she said since January this year the immigration department has nabbed illegal migrants from different countries , with their numbers in brackets as follows : Cameroons ( 9 ) , Nigeria ( 17 ) , Guinea ( 11 ) , Pakistanis ( 5 ) , Bangladesh ( 11 ) and Iraq ( 10 ) .","Nevertheless, she said that since January of this year, the immigration department has registered illegal migrants from different countries, and their number in brackets is as follows: Cameruns (9), Nigeria (17), Guinea (11), Pakistani (5), Bangladesh (11) and Iraq (10).",0,8113,@@1885449,migrant,tz,0.8667289,True
"Under the new bill , known as the RAISE Act , the United States would prioritise high-skilled immigrants by setting up a merits-based system similar to those used by Canada and Australia .","In accordance with the new bill, known as the Law on Raising, the United States will arrange priorities with a high level of immigrants, creating a system based on merit, similar to those used by Canada and Australia.",0,7096,@@19816276,immigrant,pk,0.84221375,True
Mr Trump hinted he could pardon former sheriff convicted of targeting immigrants,"Mr. Trump hinted that he could forgive the former sheriff, convicted that he is aimed at immigrants",0,457,@@20148328,immigrant,au,0.869024,True
"Since Salvini 's League formed a government with the anti-establishment Five Star Movement ( M5S ) on June 1 , the minister has implemented his party 's hard line on migrants .","Since the League of Salvini formed a government with Anti-Stone five-star movement (M5S) on June 1, the minister realized the hard line of his party for migrants.",0,2296,@@40015392,migrant,my,0.9313546,True
Irish attitude to American immigrants to Ireland all wrong says Senator,Irish attitude towards American immigrants to Ireland says the senator says everything incorrectly,0,1782,@@2617107,immigrant,ie,0.9551617,True
The minimum requirements of job experience averaging between two and three years for advertised jobs has done nothing but to deprive youngsters of the opportunities to work and earn a respectable living for themselves . It has just rendered them hopeless .,The minimum requirements for work on average from two to three years for advertised jobs did nothing but to deprive young people from the opportunity to work and earn a respectable life for themselves. It just made them hopeless.,1,864,@@4531820,hopeless,pk,0.87953955,True
"Accompanied by Malay Mail editor-in-chief Datuk Wong Sai Wan , Tho led 12 other personnel down onto the ground on Saturday , where they assisted Kechara 's 40-strong volunteers as they made their usual visits around the city to provide food and medical treatment for the homeless .","Accompanied by the editor-in-chief of Malay Mail Datuk Wong Sai Wan, Tho brought 12 other employees on Saturday, where they helped volunteers of Kechars with 40-horsepower volunteers, since they made their usual visits to the city to provide food and medical treatment for homeless people.",0,4350,@@22152806,homeless,my,0.8047449,True
"World Refugee Day is marked on June 20 every year , the day seeks to highlight the plight of refugees globally and their resistance and strength in spite of the challenges faced .","World Refugees Day is celebrated on June 20 every year, the day seeks to emphasize the plight of refugees around the world and their resistance and strength, despite the problems that arise.",1,6910,@@19027470,refugee,gh,0.9414414,True
"They will say things like , "" You know , there 's nothing I can do , my father has no money to take me to college , "" and they think it 's they are unable to do anything about it . Feeling helpless and hopeless comes out very clearly for a depressed person .","They will say something like: “You know, I can’t do anything, my father has no money to take me to college,” and they think that they cannot do anything about it. The feeling of helpless and hopeless comes out very clearly for a depressive person.",0,4174,@@23612846,hopeless,ke,0.95653445,True
"The fans are going crazy in anticipation of the new episode infact , there was actually a premiere screening of Season Three , episode one on Thursday night in Glasgow which I 'm still in need of serious therapy to help come to terms with the fact that I did n't know about it until it was too late .","Fans go crazy in anticipation of a new episode, in fact there was a premiere show of the third season, one episode on Thursday evening in Glasgow, which still needs serious therapy to help me come to terms with the fact that I did not know about it until it became too late.",0,6695,@@20430636,in-need,gb,0.9014513,True
""" This insurance scheme is for everyone , especially the poor . It is free for children under age 5 and pregnant women .","“This insurance scheme is for everyone, especially for the poor. It is free for children under the age of 5 years and pregnant women.",0,2492,@@18645836,women,ng,0.9840938,True
"Many words have been written and said about the Mercy Sisters and their contribution at Alpha . I recall the 1970s , when I worked with the Community Enterprise Organisation -- a public sector company dedicated to the establishment of co-operatives in communities -- there was an agricultural and fishing project at Pagee Beach at Port Maria in St Mary , which was being run by a reformed ' bad man ' , now deceased . True , Alpha could not reform everyone who went there , but sometimes there was a ray of light , even among those that seemed hopeless .","Many words were written and said about the sisters of mercy and their contribution to the alpha. I recall the 1970s, when I worked with the public organization of the company-commander of the public sector involved in the creation of cooperatives in communities, in the agricultural and fishing project in Port Maria in Port Maria, the reformed “bad man” was controlled. True, Alpha could not reform everyone who went there, but sometimes there was a ray of light, even among those who seemed hopeless.",1,6474,@@4629436,hopeless,jm,0.9256061,True
"Right now , the town 's residents are urgently in need of food , water , anti-tetanus medicine , and formaldehyde for their dead . With most communication lines still down , they are relying on outside help for rescue .","Right now, residents of the city urgently need food, water, antitanic and formaldehyde for their dead. With most communication lines that are still down, they rely on external assistance for salvation.",0,694,@@643686,in-need,ph,0.8690309,True
""" The women do go ( to antenatal clinic ) , but then sometimes there needs to be greater attention placed on these diseases during pregnancies , "" she said .","“Women go (in a prenatal clinic), but sometimes you need to pay more attention to these diseases during pregnancy,” she said.",0,3913,@@4558192,women,jm,0.8480697,True
The gang involved in extracting bone marrow from the spine of girls had been operating in Punjab . The group used to lure girls belonging to poor families by offering them attractive packages for dowry .,"The gang involved in the extraction of bone marrow from the spine of girls acted in Punjab. The group got used to girls belonging to poor families, offering them attractive bags for the dowry.",0,7257,@@23157758,poor-families,pk,0.94814974,True
"The core beliefs that form the CHOGM 's charter , are not necessarily newly invented : namely , democracy , human rights , international peace and security , tolerance , respect and understanding , freedom of expression , separation of powers , rule of law , good governance , sustainable development , protecting the environment , access to health , education , food and shelter , gender equality , importance of young people in the Commonwealth , recognition of the needs of the small states , recognition of the needs of the vulnerable states , and lastly , the role of civil society . These cover a baseline formula of any national strategy and states are bound by these to deliver as per their mandate . These are among the aspects that I think makes the Commonwealth both a relevant and valuable part of the international community today .","The main beliefs that form the charter of the Chogma are not necessarily invented: namely: democracy, human rights, international world and security, tolerance, respect and understanding, freedom of expression, division of forces, the rule of law, proper management, sustainable development, environmental protection, access to healthcare, education and shelter, gender balancing, important people. Vulnerable states, and, finally, the role of civil society. They cover the basic formula of any national strategy, and the states are connected with them to provide them in accordance with their mandate. These are one aspects that, I think, make the Commonwealth both the corresponding and valuable part of the international community today.",0,6057,@@4913830,vulnerable,lk,0.94775325,True
""" We 've seen in the past that Kenyans who are homeless and who live in the streets are not keen on community help . I think such existences come with a lot of shame so many people prefer to keep to themselves , "" said Claris Wanjohi , a Kenyan resident of Marietta , Georgia .","“In the past, we saw that the Kenyans, who are homeless and who live on the streets, are not interested in public assistance. I think that such existence comes with great shame that many people prefer to keep themselves, ”said Claris Wangjokh, Kenyan resident of Marietta, Georgia.",1,1326,@@24624935,homeless,ke,0.9329009,True
