par_id,original_text,text,pcl_label,similarity,is_augmented
,The evicted people were homeless and deprived of their traditional livelihood as farmers and fishers .,The evicted people were homeless and deprived of their traditional livelihood as farmers and fishermen.,0,0.96002346,True
,JavaScript is currently disabled.Please enable it for a better experience of Jumi. <h> inside innovation : how 6 SMEs shook up business <h> BROUGHT TO YOU BY,JavaScript is currently disabled. Please enable him for a better Jumi experience. <h> Internal Innovation: How 6 SMEs shook business <h>,0,0.9449647,True
,"Frankly , Hong Kong 's education system , with its worrying emphasis on examinations , is in need of reform but the government has little concern over these basic matters . It has been tasked with making local schools edge close to their mainland counterparts where no child emerges from the system without a thorough dousing in party propaganda .","Frankly, Hong Kong's education system, with its worrying emphasis on exams, needs a reform, but the government has little concern about these basic issues. He has been responsible for making local schools close to their continental counterparts, where no child emerges from the system without complete exhaustion in the propaganda of the party.",0,0.92421997,True
,"If nations do n't start focusing on their most vulnerable , another 68 million children will die before they are 5 by 2030 , while another 119 million will be chronically malnourished , the agency warned . Open defecation , which in India alone leads to pathogenic diseases that kill 700,000 children every year , will also remain a vicious public health threat .","If the nations do not begin to focus on their most vulnerable, another 68 million children will die before they have 5 by 2030, while another 119 million will be chronically malnourished, the agency warned. Open defecation, which only in India leads to pathogenic diseases that kill 700,000 children every year, will also remain a vicious threat to public health.",0,0.99501425,True
,Creep Catchers accused of preying on the vulnerable after Edmonton woman commits suicide,Creep Catchers accused of preying on the vulnerable after Edmonton woman commits suicide,0,0.50156116,False
,"Father 's Day is just around the corner , so if you 're in need of some inspiration and you 've only got ? 50 , you 've come to the right place .","Father's day is just around the corner, so if you need some inspiration and do you only have? 50, you have come to the right place.",0,0.9787823,True
,"He also said that the authorities are keeping an eye on spots on the coastline popular for illegal immigrants to enter . The police are also targeting human traffickers on land , the Malay Mail Online reported .","He also said that the authorities monitor places on the popular coast to enter illegal immigrants. The police are also pointing to the traffickers of people on land, Malay Mail online reported.",0,0.9192885,True
,"The post reads in part : "" Samuel Eto'o spent millions of dollars , he boarded a flight for the whole Cameroonians migrants from Libya back to Cameroon who were stuck in Libya and were being tortured to death by the heartless serial killers . See the photos below . "" However , the Cameroon international can not be traced in any of the images shared in the blog .","The publication says in part: ""Samuel Eto'o spent millions of dollars, approached a flight for all the Cameroonian migrants of Libya back to Cameroon, who were caught in Libya and were being tortured until death by the ruthless serial killers. See the photos below."" However, the Cameroon International cannot be brought in any of the images shared on the blog.",0,0.9648986,True
,Mexico is one of the countries most vulnerable to hurricanes because of its thousands of miles of coastline on both the Atlantic and Pacific and its proximity to the hurricane belt . -- AFP,Mexico is one of the countries most vulnerable to hurricanes due to its thousands of coastal miles both in the Atlantic and the Pacific and its proximity to the hurricane belt. - AFP,0,0.9949058,True
,"It 's usually the case whereby those of us who do n't eat meat , or are vegan , have to mosey into the city centre when in need of the real deal , scrumptious vegan meal . So you might be glad to hear this new eatery is setting up shop a bit further into the suburbs and there are plenty of folks within walking or driving distance .","In general, it is the case in which those of us who do not eat meat, or we are vegan, we have to in the center of the city when we need the real business, delicious vegan food. Therefore, you may be happy to hear that this new restaurant is installing a store a little more in the suburbs and there are many people at a short distance from walking or driving.",0,0.8625782,True
,"Vibracrete slabs at the top of Plympton Road in Brampton Road were removed by homeless people so that they can sleep next to the railway line , says a resident . She is now calling on Metrorail to repair the fence . PHOTO : astrid februarie","Vibracrete slabs at the top of Plympton Road in Brampton Road were removed by homeless people so they can sleep next to the railway line, says a resident. Now he is asking Metrarail to repair the fence. Photo: Astrid Februarie",0,0.9394148,True
,New Dar master plan to render millions homeless,New Dar master plan to render millions homeless,0,0.6176274,False
,"Mamdouh , a Moroccan immigrant who held degrees in physics and chemistry , had been at Windows on the World since 1996 , working as a waiter and union shop steward . He spent much of the week of Sept. 11 in various hospitals and the city morgue , trying to account for his missing co-workers .","Mamdouh, a Moroccan immigrant who had titles in Physics and Chemistry, had been at Windows On the World since 1996, working as a waiter and administrator of the Trade Union Store. He spent much of the week of September 11 in several hospitals and the morgue of the city, trying to account for his missing co -workers.",0,0.98513967,True
,GMA Kapuso Foundation reaches out to thousands in need,The GMA Kapuso Foundation approaches thousands of necessity,0,0.819561,True
,""" Nonsense , they were mostly poor families , "" a diplomatic source in Colombia told SBS .","""Without meaning, they were mostly poor families,"" said a diplomatic source in Colombia to SBS.",0,0.93909514,True
,"The prime minister told US businesses that Bangladesh 's apparel industry employed 4 million workers , 90 percent of whom were women and from poor families .","The prime minister told US companies that Bangladesh's clothing industry used 4 million workers, 90 percent of whom they were women and poor families.",0,0.95692855,True
,""" H.E.R.O . gives a chance to employees to reach out and help those who are in need , "" shares CEMEX treasury operations team lead in Asia Daisy delos Angeles . She also believes that employee volunteerism , like what they do , is indicative of employee-company 's unified mission to demonstrate concern for society .","""H.E.R.O. Give the opportunity to employees to communicate and help those who need it,"" shares the CEMEX Treasury Operations Team in Asia Daisy Delos Angeles. He also believes that employee volunteering, such as what they do, is indicative of the unified mission of the employee company to demonstrate concern for society.",1,0.9678992,True
,"People overstaying their visas make up an estimated 40 percent of the 11 million undocumented immigrants living in the US , it reported .","People who exceed their visas constitute approximately 40 percent of the 11 million undocumented immigrants living in the United States, he reported.",0,0.83799595,True
,""" It is tragic that a young child would be so trapped in a sense of hopelessness ... it 's a tragedy that needs to be heard across the nation if we are going to extract a dividend of change , "" Mr Georgatos told the ABC on Tuesday .","""It is tragic that a young child would be so caught in a sense of hopelessness ... It is a tragedy that must be heard throughout the country if we are going to extract a change of change,"" Georgatos told ABC on Tuesday.",1,0.882323,True
,"The climate accord to which the Philippines has set a goal of 70% carbon emission reduction by 2030 , depending on financial , technological , and capacity-building support , was made possible partly due to our country 's leadership role as chair of the Climate Vulnerable Forum that focused the attention of last year 's 21st Conference of Parties meeting in Paris on the plight of the poor and most vulnerable .","The climate agreement to which the Philippines has established a goal of 70% of the reduction of carbon emissions by 2030, depending on the financial, technological and capacity construction support, became possible in part due to the leadership role of our country as president of the climate vulnerable forum that focused the attention of the 21st Party Conference last year that meet in Paris in the situation of the poor and more vulnerable.",1,0.93219054,True
,"In Wales 7,000 young people every year need help because they 're facing becoming homeless . Credit : ITV Cymru Wales","In Wales, 7,000 young people each year need help because they face homeless people. Credit: ITV CYMRU Wales",0,0.9808361,True
,"With this in mind , Port International supports several projects each year to help local communities . Last year , for example , we invested in new housing after an earthquake in Ecuador made many families homeless . Since 2015 we are supporting a football project in Peru . This project aims to provide children with good leisure and prevent them from just hanging around the streets .","With this in mind, Port International supports several projects every year to help local communities. Last year, for example, we invest in new homes after an earthquake in Ecuador made many homeless families. Since 2015 we are supporting a football project in Peru. This project aims to provide children with a good leisure and prevent them from simply hanging on the streets.",0,0.99344945,True
,"Founded in 1970 , Peoples ' Self-Help Housing is an award winning non-profit organization that develops affordable housing and community facilities for low-income households and homeownership opportunities for working families and special needs populations , such as seniors , the disabled , and the formerly homeless . With over 1,150 homes completed and over 1,400 rental units developed and now managed by Peoples ' Self-Help Housing , PSHH is the premiere affordable housing developer on the Central Coast , with offices in Santa Barbara and San Luis Obispo . Peoples ' is celebrating its 40th Anniversary this year .","Founded in 1970, people's self -help housing is a non -profit organization that develops community facilities and affordable homes for low -income homes and opportunities owned by housing for working families and populations of special needs, such as older, disabled people and homeless people previously. With more than 1,150 completed homes and more than 1,400 rental units developed and now administered by the people's self -help housing, PSHH is the main affordable housing developer on the central coast, with offices in Santa Barbara and San Luis Obispo. Peoples' celebrates its 40th anniversary this year.",0,0.981527,True
,"What is replacing the bendy bus is a poor alternative for many disabled people , and the new Routemaster is dreadful , not having room for some people 's powerchairs at all .","What is replacing the flexible bus is a poor alternative for many disabled people, and the new routemaster is terrible, it has no space for the Power Power of some people.",0,0.87759656,True
,"Each boat will be co-owned by five families to avoid "" the abuse or sale of the boats which has always been the problem of government programs which give out equipment to poor families , "" Pi ? ol said .","Each ship will be co -owner by five families to avoid ""the abuse or sale of ships that has always been the problem of government programs that give teams to poor families,"" Pi? Ol said.",0,0.8737826,True
,The Stormers appeared vulnerable under the high ball against the Argentine side which prompted Fleck to make changes .,"The Stormers seemed vulnerable under the high ball against the Argentine side, which led Fleck to make changes.",0,0.97302794,True
,"It was so upsetting watching you girls upset , and I feel like the hardest part of the show is that emotional rollercoaster . It 's like , how can Richie stand making these girls so upset ? Yeah , that 's right . During the course of the show , filming it , your perspective changes . My ability to rationalise my feelings was thrown out the window , because I was separated from my family and things like that . I 'm normally a very rational person , but it 's a very heightened situation to be in . Like , you care about Richie , you care about the girls , you do n't want to go home , but you do n't want to be too vulnerable . There are a lot of things going on in your head when you 're in that rose ceremony . It 's very tough .","It was very annoying to see the annoying girls, and I feel that the most difficult part of the program is that emotional roller coaster. It's like, how can Richie stand up making these girls so annoying? Yes, that is correct. During the course of the program, filming it, its perspective changes. My ability to rationalize my feelings was thrown through the window, because I was separated from my family and things like that. Normally I am a very rational person, but it is a very high situation to be in which to be. As, you care Richie, you care about girls, you don't want to go home, but you don't want to be too vulnerable. There are many things in your head when you are at that rose ceremony. It is very difficult.",0,0.8663532,True
,"Still , the reason your keyboard might be a touch vulnerable is disconcerting . The vulnerable keyboards are sending out each character you type over an unencrypted connection , according to Bastille researchers . That means the data flowing from your keyboard to your computer is n't scrambled , and it 's no sweat for hackers to intercept and read .","Even so, the reason why your keyboard could be a vulnerable touch is disconcerting. Vulnerable keyboards are sending each character that writes about a non -encrypted connection, according to Bastille researchers. That means that the data that flow from your keyboard to your computer are not scrambled, and it is not sweat for computer pirates intercept and read.",0,0.9518108,True
,HIV prevention and care programmes can become more responsive to the needs of migrants and refugees by listening to their concerns and prioritizing their needs .,HIV prevention and attention programs can respond again to the needs of migrants and refugees listening to their concerns and prioritizing their needs.,0,0.9029691,True
,""" Fostering a Legacy of Excellence "" is the chosen theme for the 20th Anniversary of the IDA Gala , which commemorates the success of newcomers in their professional and business endeavors , as well as recognizes the new and innovative ideas immigrants bring to the Calgary community .","""Promoting a legacy of excellence"" is the topic chosen for the twenty -anniversary of the IDA Gala, which commemorates the success of newcomers in their professional and commercial efforts, as well as recognizes the new and innovative ideas that immigrants contribute to the community of Calgary.",0,0.95358026,True
,"I have no option but to keep that to myself because I know I am vulnerable , powerless and can not find justice anywhere in this country . Sorry , I 've had to shed tears whilst writing this piece . Our country is sick and bleeding profusely .","I have no choice but to keep that for me because I know that I am vulnerable, helpless and I cannot find justice anywhere in this country. Sorry, I had to spill tears while writing this piece. Our country is sick and bleeding profusely.",0,0.83836085,True
,"Thousands protest Trump refugee ban and travel restrictions <h> People gather at U.S. airports and on city streets , shouting ' No Muslim ban ! ' and ' Refugees welcome ! '","Thousands protest against the prohibition of Trump refugees and travel restrictions <h> people gather in US airports. And in the streets of the city, shouting 'There is no Muslim prohibition! 'And' Refugees Welcome! '",0,0.93746406,True
,"Companies that do n't meet this quota have to pay into a fund called the Baozhang Jin ( ? ? ? ) . The necessary amount again varies according to location , but the majority of companies choose to pay into the fund rather than employ the requisite amount of disabled workers that would absolve them from paying . Reluctance to train disabled staff and integrate them into the company structure is a commonly cited reason for this , but the fact that a minority of companies choose not to take advantage of the Baozhang Jin 's exemption is one of the root causes of China 's low disabled employment rate . <h> How is ' disability ' defined in China ?","Companies that do not meet this fee have to pay in a fund called Baozhang Jin (???). The necessary amount varies again according to the location, but most companies choose to pay the fund instead of using the required amount of disabled workers who would acquit them when paying. The reluctance to train the disabled personnel and integrate it into the structure of the company is a commonly cited reason for this, but the fact that a minority of companies chooses not to take advantage of the exemption of Baozhang Jin is one of the causes of the employment rate with low disabled from China. <h> How is 'disability' defined in China?",0,0.94149655,True
,"While the President has had occasions to receive praise for his oratory , some market women remain unimpressed .","While the president has had occasions to receive praise for his oratory, some women in the market are not impressed.",0,0.8930518,True
,"How much sensuality has a paraplegic person ? Can a man with multiple sclerosis have an erection ? And does a mentally disabled person have sexual needs ? There is a lot of uncertainty in the society when it comes to disability . Even more if sexuality is involved . The subject is a taboo even for many parents of disabled children . They can barley leave the role of the watchers , the protectors -- even if their children have reached adulthood .","How much sensuality does a paraplegic person have? Can a man with multiple sclerosis have an erection? And a person with mental disabilities has sexual needs? There is a lot of uncertainty in society when it comes to disability. Even more if sexuality is involved. The theme is a taboo even for many parents of disabled children. They can leave the barley of the role of observers, the protectors, even if their children have reached adulthood.",0,0.97581947,True
,""" Powered by women , Time 's Up addresses the systemic inequality and injustice in the workplace that have kept underrepresented groups from reaching their full potential .","""Promoted by women, Time's time addresses systemic inequality and injustice in the workplace that have prevented the underrepresentative groups from reaching their maximum potential.",0,0.92612857,True
,"Land bankers were also vulnerable . It could cost $50,000 to get a house demolished , which was a significant amount of money for an investor without good bank funding or other equity .","Terrestrial bankers were also vulnerable. It could cost $ 50,000 to demolish a house, which was a significant amount of money for an investor without good bank financing or other capital.",0,0.90514696,True
,Chairman of the Centre for Sex Workers Rights B. Maheshwari said the male population and society in general are the prime reasons for women to become sex workers .,"The president of the Rights Center of Sex Workers, B. Mahwari, said that the male population and society in general are the main reasons for women to become sex workers.",0,0.96326363,True
,"Johannesburg Mayor Herman Mashaba 's violent campaign of evictions in the inner city has left hundreds of poor families displaced , killing at least two people last month . The evictions were carried out in apartheid-style raids , under the ploy of cleaning up the city centre and recovering illegally occupied buildings .","The violent eviction campaign of the mayor of Johannesburg Herman Mashaba in the center of the city has left hundreds of displaced poor families, killing at least two people last month. The evictions were carried out in the raids of the Apartheid, under the ploy of cleaning the center of the city and recovering illegally occupied buildings.",0,0.98013437,True
,Yeung said the requirement means people in need can not apply for an allowance .,Yeung said the requirement means that needy people cannot request an allocation.,0,0.8048487,True
,""" In the end , and quite quickly I fear , it will have terrible consequences for the most vulnerable - including victims of crime and witnesses . "" The lawyer said there were other ways to cut the cost of justice than "" raiding "" the legal aid fund .","""In the end, and quite fast, I fear, it will have terrible consequences for the most vulnerable, including victims of crimes and witnesses."" The lawyer said there were other ways to reduce the cost of justice that ""assault"" the legal assistance fund.",0,0.8663088,True
,"Gender equality has also been a task that Reeves has tackled with gusto . In 2008 , Maurice Blackburn introduced a Gender Pay Equity Tool to address any inequity for women relating to salary and promotion .","Gender equality has also been a task that Reeves has addressed with pleasure. In 2008, Maurice Blackburn introduced a gender salary capital tool to address any inequality for women related to salary and promotion.",0,0.8923624,True
,"Given these tough financial times , the bank 's own cost saving drive proved hopelessly ineffective . The main cost inflators were people , processes and systems .","Given these difficult financial times, the Bank's own cost savings unit was inopportuously ineffective. The main cost inflators were people, processes and systems.",0,0.86357856,True
,Federal appeal on refugee health-care cuts postponed,Federal Appeal on Medical Care cuts for postponed refugees,0,0.95515287,True
,"LWS was established by women in the early 1980s to address the needs of stay-at-home women in a rapidly growing community with few resources . Since that time the group has conducted classes and served as a social incubation centre for other community groups which became self-sustaining . The group sponsors weekly meetings of Aware , the anti-depression charity .","LWS was established by women in the early 1980s to address the needs of women who stay at home in a rapidly growing community with few resources. Since then, the group has made classes and has served as a social incubation center for other community groups that became self -sufficient. The sponsorship group Weekly meetings of ABSOK, the beneficial antidepression organization.",0,0.8793395,True
,"Perhaps most remarkably , both families - the so-called wealthy and poor families - separately had some inkling of a mix-up .","Perhaps the most notable, both families, the so -called rich and poor families, had an idea of ​​a separate mix.",0,0.899367,True
,"NORTH SYDNEY -- For the past four months , women who attended the Well Women 's Clinic at the Northside General Hospital were given pink flip-flops to wear during their Pap test to raise awareness about the importance of screening .","Norte Sydney-During the last four months, women who attended the Well Women Clinic at the Northside General Hospital received pink flip flops to use during their Pap smear test to raise awareness about the importance of detection.",0,0.92375445,True
,"He explained that the issues were confined to insufficient test and answer papers , but noted that these were quickly rectified . He said that provision was made for students in need of special assistance .","He explained that the problems were limited to insufficient documents of evidence and responses, but noted that they were quickly rectified. He said that provisions were made for students who need special assistance.",0,0.90788776,True
,"Delores , St Andrew - physically challenged and in need of a bed and a refrigerator .","Delores, St Andrew: with physical challenge and that needs a bed and a refrigerator.",0,0.9134424,True
,"Insults and threats followed 15-year-old Phoebe Prince almost from her first day at South Hadley High School , Northampton , Massachusetts , targeting the Irish immigrant in the halls , library and in vicious mobile phone text messages .","The insults and threats followed Phoebe Prince, 15, almost from his first day at South Hadley High School, Northampton, Massachusetts, pointing to the Irish immigrant in the halls, the library and in the vicious text text messages.",0,0.9208935,True
,"Who cares if he gives lots of charity to homeless children each year ? If he is n't giving it for the sake of Allah , it does n't count !","Who cares if he gives homeless children every year? If you are not giving it for Allah's good, don't count!",1,0.9183773,True
,Osoyoos student excited about running across Haiti to help educate poor families,Osoyoos student excited to go through Haiti to help educate poor families.,1,0.93109316,True
,"An Israeli cyber-security research firm and consultancy , CTS labs , has claimed that it uncovered flaws in Advanced Micro Devices ( AMD ) microprocessors that make them vulnerable to hacks . CTS executives told Reuters that they had ...","An Israeli cybernetic firm and consulting, CTS LABS, has affirmed that it discovered faults in advanced microprocessors of micro devices (AMD) that make them vulnerable to hacks. CTS executives told Reuters they had ...",0,0.963722,True
,From Ghana to Greyhound : One immigrant 's story of getting by in NY,From Ghana to Grayhound: the story of an immigrant to survive in New York,0,0.7543188,True
,"The homeless man , who is being labeled "" emotionally disturbed "" by certain US media outlets , had also made threats to kill the Muslim woman , police added .","The homeless man, who is being labeled ""emotionally disturbed"" by certain American media, had also threatened to kill the Muslim woman, the police added.",0,0.9807868,True
,This comes after Maendeleo Ya Wanawake Organisation Chairperson Rahab Muiu was forced to lock herself in the office weeks ago after a group of angry women attempted to eject her accusing her of mismanagement and dictatorship .,"This occurs after the president of the Maendeleo and Wanawake organization, Rahab Muiu, was forced to lock himself in the office weeks after a group of angry women tried to expel it accusing her of poor management and dictatorship.",0,0.91971517,True
,Part of the result now is the massive exodus of Africans from the continent to seek greener pastures in Europe . It is sad to see scores of young people die trying to cross the Sahara and Mediterranean into paradise . It is sad when our televisions show hundreds of immigrants trapped between the sea and fenced territories in Europe because they can not enter . What are they fleeing from ; why ca n't they stay at home ? This indeed is a million dollar question . They are fleeing from mismanaged economies that could have otherwise done well ; they are fleeing from years of bad politicking which has given birth to some of the worst policies the world has ever known .,"Part of the result is now the mass exodus of the Africans of the continent to look for more green pastures in Europe. It is sad to see that dozens of young people die trying to cross the Sahara and the Mediterranean to paradise. It is sad when our televisions show hundreds of immigrants trapped between the sea and the territories surrounded in Europe because they cannot enter. What are they fleeing? Why don't they stay home? In fact, this is a question of one million dollars. They are fleeing poorly managed economies that could otherwise have done well; They are fleeing from bad policy that has given birth to some of the worst policies that the world has known.",1,0.95795906,True
,"Although now a source of pride for the country , in the 1950s it was labelled the "" shame of Italy "" , with thousands of poor families crammed into small caves . Since they were moved to more suitable dwellings , the area has enjoyed a renaissance .","Although it was now a source of pride for the country, in the 1950s it was labeled as the ""shame of Italy"", with thousands of poor families crowded in small caves. Since they were transferred to more appropriate homes, the area has enjoyed a rebirth.",0,0.96658325,True
,"CHAMPAIGN , Ill . ( AP ) -- The University of Illinois will not label its three campuses as sanctuaries for immigrant students illegally living in the U.S. , school leaders said Tuesday as they pushed aside pressure from faculty and others to make the designation .","Champaign, sick. (AP) - The University of Illinois will not label its three campuses as sanctuaries for immigrant students who live illegally in the United States, school leaders said on Tuesday while leaving aside the pressure of the faculty and others to make the designation.",0,0.94241303,True
,"However , he said the trade 's indiscriminate nature means other , more vulnerable species of cat could be caught up in the trade .","However, he said that the indiscriminate nature of trade means other more vulnerable cat species in commerce.",0,0.94655275,True
,"IOM Turkey continues to support the Canadian government by providing transport , basic form-filling , biometrics , interpretation and logistics support . Canadian officials interview the refugees and make decisions on eligibility and admissibility including biometric recording and visa .","The IOM Türkiye continues to support the Canadian government by providing transport, basic filling of forms, biometry, interpretation and logistical support. Canadian officials interview refugees and make decisions about eligibility and admissibility, including biometric recording and visa.",0,0.89909923,True
,"' Should the disabilities issue be included in the development of government policy in 2020 ? ' , was the mid-final-round topic of the disabled youth debate .","'Should I include the disability problem in the development of government policy in 2020? ', was the theme of the middle round of the disabled youth debate.",0,0.92043525,True
,""" We take the issue very seriously and are looking at the best way to tackle this growing problem , which particularly affects vulnerable workers . ""","""We take the problem very seriously and we are seeing the best way to address this growing problem, which particularly affects vulnerable workers.""",0,0.98038447,True
,The cash payments are part of the Nigeria National Social Safety Net Program ( NAASP ) which helps poor families .,Cash payments are part of the National Social Security Program (NAASP) that helps poor families.,0,0.86446196,True
,"Like any 20-year-old source material , Preacher was in need of a few additional changes . Rogen was quick to point out that they cast the non-white Ruth Negga as Jesse 's blonde-on-the-page ex-girlfriend Tulip . The character is also much wilder and tougher on the screen and promises to be an instant fan favorite . Also when asked how the TV series planned to address some of the "" gay panic "" humor found in the comics , Rogen said with trademark guffaw , "" Oh we just cut it right out . "" Other details like re-writing a plot tied to Kurt Cobain ( "" Do kids even know who Nirvana is ? "" Goldberg asked ) and adding in modern references to Tom Cruise and the church of Scientology all give Preacher the pop-culture face-lift it needed .","Like any 20 -year -old source material, the preacher needed some additional changes. Rogen hastened to point out that they launched the non -white Ruth Negga as the ex -girlfriend Rubia on the page of Jesse Tulip. The character is also much more wild and harder on the screen and promises to be a favorite of instant fans. In addition, when asked how the television series planned to address part of the humor of ""gay panic"" in the comics, Rogen said with the registered brand: ""Oh, we only cut it.",0,0.7587515,True
,"In the launch event of the book , Hema Malini clearly said that if the name of the book is ' Beyond The Dream Girl ' , then it shows that she discussed both ( Sunny and Bobby ) in the book as well . The actress added that people always think about the kind of relationship she shares with Sunny and Bobby . Interestingly , Hema revealed that Sunny always supported her whenever she was in need . When she met with an accident in 2015 , Sunny Deol was the first person who came to meet her .","In the book launch event, Hema Malini clearly said that if the name of the book is 'Beyond The Dream Girl', he shows that she also discussed (Sunny and Bobby) in the book. The actress added that people always think about the type of relationship she shares with Sunny and Bobby. Interestingly, Hema revealed that Sunny always supported her when she needed her. When he met an accident in 2015, Sunny Deol was the first person who came to meet him.",0,0.9923258,True
,"According to www.politifact.com , Trump wants mass deportation of about 11 million illegal immigrants , building of a wall alongside the border with Mexico and a ban on immigrants from certain countries . Clinton on the other hand , wanted a pathway to citizenship , immigrant integration and protection from deportation . Although the two contenders favoured tighter secure borders , their approaches on how to go about this were quite the opposite .","According to www.politifact.com, Trump wants a massive deportation of approximately 11 million illegal immigrants, building a wall next to the border with Mexico and a prohibition of immigrants from certain countries. Clinton, on the other hand, wanted a path to citizenship, the integration of immigrants and deportation protection. Although the two contestants favored the strictest safe borders, their approaches on how to do it were the opposite.",0,0.97516483,True
,"Mark says he is considerate of that , but says everyone in that situation is in need of support .","Mark says he is considered with that, but says that all in that situation need support.",0,0.9033365,True
,"Sam Warburton calls out the false claim by public transport boosters that Auckland 's new regional fuel tax is n't as regressive as you think . It is , and is really hurting poor families","Sam Warburton calls the false claim of public transport reinforcements that the new regional regional fuel tax of Auckland is not as regressive as you think. It is, and is really hurting poor families",0,0.9666901,True
,Many of the new refugees had already been displaced inside Congo by the violence before crossing the border .,Many of the new refugees had already been displaced inside the Congo for violence before crossing the border.,0,0.99656534,True
,""" The organizers of this criminal scheme exploited vulnerable young women to satisfy their greed , "" U.S. Attorney Jenny A. Durkan said in a statement . "" They also sought to protect their business by offering bribes to law enforcement . ""","""The organizers of this criminal scheme exploded vulnerable young women to satisfy their greed,"" said federal prosecutor Jenny A. Durkan in a statement. ""They also sought to protect their businesses offering bribes to the police.""",0,0.94893456,True
,""" Because of the recession , many economically vulnerable families no longer fit the traditional profile of poor families , "" she said .","""Due to the recession, many economically vulnerable families no longer conform to the traditional profile of poor families,"" he said.",0,0.9416233,True
,"The Indian capital is the most unsafe of 19 major cities in the country , accounting for nearly 40 per cent of rapes reported , 33 per cent of crimes against women and the highest crime rate in 2016 , according to data released by the NCRB today .","The Indian capital is the most insecure of the 19 main cities in the country, which represents almost 40 percent of the reported violations, 33 percent of crimes against women and the highest crime rate in 2016, according to data published by the NCRB today.",0,0.85911196,True
,"Maranao brothers and sisters from Marawi who had evacuated to other places of safety are refugees of sorts . Every Filipino and his forefathers are not strangers to the sufferings of displaced persons . Which is perhaps why we are more sympathetic and open when it comes to sharing what we have with others . As the current UN High Commissioner for Refugees had said , "" when we stand together with refugees , we also stand for respect and diversity for all . ""","Marawi's Maranas brothers and sisters who had evacuated other security places are refugees. All the Filipinos and their ancestors are not strange to the sufferings of displaced people. It is perhaps that is why we are more understanding and open when it comes to sharing what we have with others. As the current High Commissioner of the UN refugees had said: ""When we are united with refugees, we also defend respect and diversity for all.""",0,0.9319394,True
,"ORLANDO , Fla. - Are you missing something fuzzy and cute in your life ? Many cats and dogs can fill that need and are in need of good homes .","Orlando, Florida. - Are you missing something confusing and cute in your life? Many cats and dogs can fill that need and need good houses.",0,0.91279167,True
,"On another matter , Lim said he recently handed over cash donations received from a group of Good Samaritans to a coffin shop here for the purpose of buying coffins for poor families in times of bereavement .","In another matter, Lim said that he recently delivered cash donations received from a group of good Samaritans to a coffin store here with the purpose of buying coffins for poor families in time of grief.",0,0.9351691,True
,"Meanwhile , Amnesty International had requested Indonesia to permit the group of illegal migrants to enter the country . However , the request had been turned down .","Meanwhile, Amnesty International had asked Indonesia to allow the group of illegal migrants to enter the country. However, the application had been rejected.",0,0.8914242,True
,"Page 51 was a short ( 211 words ) story by Brian McDonald on the results page announcing that Mark Rohan , the double Olympic champion and "" poster boy for disabled sport "" , would not be defending his titles in Rio de Janeiro in 2016 . The story also made the ' Briefs ' ( 218 words ) section of The Irish Times . Nobody else seemed bothered .","Page 51 was a short story (211 words) by Brian McDonald on the results page that announced that Mark Rohan, the double Olympic champion and ""poster boy for disapeded sport"", would not defend his titles in Rio de Janeiro in 2016. History also made the 'Abstracts' section (218 words) of the Irish era. No one else seemed annoying.",0,0.9592942,True
,"Furthermore , this writer had taken the initiative in compiling a simple check-list as a guideline and forwarded to the people concerned with the sincere belief that it will help them to promptly identify in advance through a very simple self-audit , any potential physical barriers to access by all at all polling stations and thereafter would easily enable them to eliminate most of them , in the larger interest of a free and fair election for disabled people .","Furthermore , this writer had taken the initiative in compiling a simple check-list as a guideline and forwarded to the people concerned with the sincere belief that it will help them to promptly identify in advance through a very simple self-audit , any potential physical barriers to access by all at all polling stations and thereafter would easily enable them to eliminate most of them , in the larger interest of a free and fair election for disabled people .",0,0.73133415,False
,"In a little more than a week , Donald Trump has repeatedly lied about the size of his inauguration crowd , claimed "" illegals "" cost him the popular vote , instituted a media blackout at the EPA and the U.S. Department of Agriculture , revived the XL Keystone and Dakota pipelines , proposed putting the cost of his border wall on us , floated the idea of bringing back torture , signed an executive order that would block refugees from seven predominantly Muslim countries from entering the U.S. , singlehandedly moved the Doomsday Clock forward , and watched Finding Dory . Here 's the thing , though : Trump has a giant , bulbous ass .","In a Little More than a week, Donald Trump has repeatedly lied the size of his inauguration crowd, Claimed ""Illegals"" Cost Him the popular vote, instituted half a blackout at the epa and the u.s. Department of Agriculture, Revive the XL Keystone and Dakota Pipelines, proposed putting the cost of His border wall on us, floated the idea of ​​brringing back torture, signed an executive Order that wouled block refugees from seven predominantly muslry the countries to enter the USA Doomsday and observed Finding Dory. However, here is: Trump has a giant and bulboso ass.",0,0.95707524,True
,"Prime Minister John Key was raised in a state house in Christchurch by his widowed immigrant mother , and the Auckland municipal government plans to create a NZ$1.5 million sculpture of one on the city 's waterfront .","Prime Minister John Key was raised in a state house in Christchurch for his widow immigrant mother, and the municipal government of Auckland plans to create a sculpture of NZ $ 1.5 million one on the coast of the city.",0,0.99262017,True
,""" When we relocated to Joburg , we struggled to get a place to stay . I remember with my business partner we had to make use of the Ekhaya shelter for the homeless , from that moment I knew something needs to be done , "" said Manyike .","""When we moved to Joburg, we struggled to get a place to stay. I remember that with my commercial partner we had to use the Ekhaya refuge for homeless people, from that moment I knew that something should be done,"" Manyike said.",0,0.94127846,True
